# Parte 2 - Líneas 4901 a 14900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
4975|0x0009B89F|I compared the landmarks in the town to the faint mental images stored~in my mind, which brought up surprising and wistful memories of the~past.
4976|0x0009B93A|I compared the landmarks in the~town to the faint mental images~stored in my mind, which~brought up surprising and
4977|0x0009B9BC|Something as simple as a big hill could make me think back on how tall~I thought it was as a child, though climbing a big hill didn't take me~nearly as long as it once did in a child's body.
4978|0x0009BA85|Something as simple as a big~hill could make me think back~on how tall I thought it was as~a child, though climbing a big
4979|0x0009BB0E|I tried to imagine what she would look like now that she had grown up.
4980|0x0009BB5F|I tried to imagine what she~would look like now that she~had grown up.
4981|0x0009BBB5|Although, I hoped that her personality had mellowed a bit too.
4982|0x0009BBFE|Although, I hoped that her~personality had mellowed a bit~too.
4983|0x0009BC4C|Somehow, I felt quite sure that I would meet her again soon.
4984|0x0009BC93|Somehow, I felt quite sure that~I would meet her again soon.
4985|0x0009BCDF|I was sure of it, despite the fact that I didn't have any way to~contact her and didn't know where she lived.
4986|0x0009BD57|I was sure of it, despite the~fact that I didn't have any way~to contact her and didn't know~where she lived.
4987|0x0009BDD4|It didn't even matter that the only thing I had to go on was her name.
4988|0x0009BE25|It didn't even matter that the~only thing I had to go on was~her name.
4989|0x0009BE7B|(I will see her again.)
4990|0x0009BE9D|(I will see her again.)
4991|0x0009BEC4|(I'm sure of it.)
4992|0x0009BEE0|(I'm sure of it.)
4993|0x0009BF01|(After all, I'm almost there...)
4994|0x0009BF2C|(After all, I'm almost~there...)
4995|0x0009BF5C|The two of us made a promise there.
4996|0x0009BF8A|The two of us made a promise~there.
4997|0x0009BFFC|Back then, I was just a young, innocent boy.
4998|0x0009C033|Back then, I was just a young,~innocent boy.
4999|0x0009C06F|Back then, she and I had our own special place.
5000|0x0009C0A9|Back then, she and I had our~own special place.
5001|0x0009C169|This is it, You-kun!
5002|0x0009C188|This is it, You-kun!
5003|0x0009C1E4|She brought me to a place where we could see the lights.
5004|0x0009C227|She brought me to a place where~we could see the lights.
5005|0x0009C26F|A sea of lights which spread out before my eyes.
5006|0x0009C2AA|A sea of lights which spread~out before my eyes.
5007|0x0009C2EA|Points of light emanated from the town below and the starry sky above.~There were so many.
5008|0x0009C34F|Points of light emanated from~the town below and the starry~sky above. There were so many.
5009|0x0009C401|This is Hibarigasaki's lookout.
5010|0x0009C42B|This is Hibarigasaki's lookout.
5011|0x0009C45A|The sun had completely set, dyeing the sky a deep blue. Maybe that's~why the sky looked so incredibly vast.
5012|0x0009C4D0|The sun had completely set,~dyeing the sky a deep blue.~Maybe that's why the sky looked~so incredibly vast.
5013|0x0009C567|And you wanna know something cool? This place here gives you the best~view in all of Hibarigasaki.
5014|0x0009C5D4|And you wanna know something~cool? This place here gives you~the best view in all of~Hibarigasaki.
5015|0x0009C650|Oh, really?
5016|0x0009C666|Oh, really?
5017|0x0009C68F|That's why the stars look so pretty from here, you know?
5018|0x0009C6D2|That's why the stars look so~pretty from here, you know?
5019|0x0009C724|Yeah.
5020|0x0009C734|Yeah.
5021|0x0009C765|It feels like you could reach out and grab one, right?
5022|0x0009C7A6|It feels like you could reach~out and grab one, right?
5023|0x0009C7F6|It does.
5024|0x0009C809|It does.
5025|0x0009C83F|The view gave us the impression that the stars stitched into the~tapestry of the night sky had come all the way down to us, right~before our eyes.
5026|0x0009C8DC|The view gave us the impression~that the stars stitched into~the tapestry of the night sky~had come all the way down to
5027|0x0009C963|Yet she and I both knew there was no way we could hope to ever touch~those stars, no matter how much we stood on our tiptoes and stretched~out toward them.
5028|0x0009CA09|Yet she and I both knew there~was no way we could hope to~ever touch those stars, no~matter how much we stood on our
5029|0x0009CA8D|We were just reaching our hands out into the empty air.
5030|0x0009CACF|We were just reaching our hands~out into the empty air.
5031|0x0009CB16|Regardless, we stretched our hands out to grab those lights, over and~over again.
5032|0x0009CB72|Regardless, we stretched our~hands out to grab those lights,~over and over again.
5033|0x0009CBE1|Which one do you want, You-kun?
5034|0x0009CC0B|Which one do you want, You-kun?
5035|0x0009CC44|I like that one right there. The bluish white star that's really~shiny.
5036|0x0009CC96|I like that one right there.~The bluish white star that's~really shiny.
5037|0x0009CCED|That was Vega, a star in the constellation Lyra.
5038|0x0009CD28|That was Vega, a star in the~constellation Lyra.
5039|0x0009CD68|It was the star that represents Orihime in the legend of Tanabata.
5040|0x0009CDB5|It was the star that represents~Orihime in the legend of~Tanabata.
5041|0x0009CE15|I'd kinda like to have that long, white thingy!
5042|0x0009CE4F|I'd kinda like to have that~long, white thingy!
5043|0x0009CE98|How come?
5044|0x0009CEAC|How come?
5045|0x0009CED3|It kinda looks like fried bread, dontcha think?
5046|0x0009CF0D|It kinda looks like fried~bread, dontcha think?
5047|0x0009CF56|I think you're the first person I've ever heard say that about the~Milky Way.
5048|0x0009CFAE|I think you're the first person~I've ever heard say that about~the Milky Way.
5049|0x0009D062|Oh, the Milky Way. So that's what it's called.
5050|0x0009D09B|Oh, the Milky Way. So that's~what it's called.
5051|0x0009D0E3|You didn't know that?
5052|0x0009D103|You didn't know that?
5053|0x0009D144|Is that bad?
5054|0x0009D15B|Is that bad?
5055|0x0009D181|...No, I guess not.
5056|0x0009D19F|...No, I guess not.
5057|0x0009D1DE|You know a lot about this stuff, don't you?
5058|0x0009D214|You know a lot about this~stuff, don't you?
5059|0x0009D259|Yeah.
5060|0x0009D269|Yeah.
5061|0x0009D29A|Then maybe you could become a telescope in the future!
5062|0x0009D2DB|Then maybe you could become a~telescope in the future!
5063|0x0009D32B|...I don't want to become a telescope.
5064|0x0009D35C|...I don't want to become a~telescope.
5065|0x0009D392|Thinking back on it now, she didn't know anything about~constellations, but she loved the stars anyway.
5066|0x0009D404|Thinking back on it now, she~didn't know anything about~constellations, but she loved~the stars anyway.
5067|0x0009D47B|I, on the other hand, didn't particularly care for them either way.~Though since we covered a bit of astronomy in my science class at~school, it wasn't too difficult to teach her about some of the more~well-known constellations.
5068|0x0009D56A|I, on the other hand, didn't~particularly care for them~either way. Though since we~covered a bit of astronomy in
5069|0x0009D617|Where's that bluish white one you were talking about?
5070|0x0009D657|Where's that bluish white one~you were talking about?
5071|0x0009D6A6|Right there.
5072|0x0009D6BD|Right there.
5073|0x0009D6E7|Where, where?
5074|0x0009D6FF|Where, where?
5075|0x0009D726|It's the star right on top of the fried bread.
5076|0x0009D75F|It's the star right on top of~the fried bread.
5077|0x0009D7AB|That one?
5078|0x0009D7BF|That one?
5079|0x0009D7E2|Yeah, I think you got the right one.
5080|0x0009D811|Yeah, I think you got the right~one.
5081|0x0009D853|Hey, why did you pick the one right above mine?!
5082|0x0009D88E|Hey, why did you pick the one~right above mine?!
5083|0x0009D8D8|...I don't see what's bad about that.
5084|0x0009D908|...I don't see what's bad about~that.
5085|0x0009D94B|You can take that one instead, You-kun. See, it's right below mine.~It's bluish white too, and it's really bright.
5086|0x0009D9C8|You can take that one instead,~You-kun. See, it's right below~mine. It's bluish white too,~and it's really bright.
5087|0x0009DA4A|That was Altair, a star in the constellation Aquila.
5088|0x0009DA89|That was Altair, a star in the~constellation Aquila.
5089|0x0009DACD|It was also the star representing Hikoboshi in the legend of Tanabata.
5090|0x0009DB1E|It was also the star~representing Hikoboshi in the~legend of Tanabata.
5091|0x0009DB82|Or since I'm so nice, you could even take the bright one to the left.~See, the star hidden right inside the fried bread.
5092|0x0009DC05|Or since I'm so nice, you could~even take the bright one to the~left. See, the star hidden~right inside the fried bread.
5093|0x0009DC97|I think that one's Deneb.
5094|0x0009DCBB|I think that one's Deneb.
5095|0x0009DCF2|...Huh? Deb?
5096|0x0009DD09|...Huh? Deb?
5097|0x0009DD2F|Deneb, in the swan constellation.
5098|0x0009DD5B|Deneb, in the swan~constellation.
5099|0x0009DD9A|That's a weird name.
5100|0x0009DDB9|That's a weird name.
5101|0x0009DDE7|Anyway, lemme show you something cool. Try connecting the dots between~those other two stars and this one. Look, they form a triangle.
5102|0x0009DE78|Anyway, lemme show you~something cool. Try connecting~the dots between those other~two stars and this one. Look,
5103|0x0009DF06|Whoa, they really do!
5104|0x0009DF26|Whoa, they really do!
5105|0x0009DF55|They call that the Summer Triangle.
5106|0x0009DF83|They call that the Summer~Triangle.
5107|0x0009E00D|You're really smart, You-kun.
5108|0x0009E035|You're really smart, You-kun.
5109|0x0009E06C|Most of this stuff is from my science textbook. You didn't learn about~it in school?
5110|0x0009E0CB|Most of this stuff is from my~science textbook. You didn't~learn about it in school?
5111|0x0009E14B|Is that bad?
5112|0x0009E162|Is that bad?
5113|0x0009E188|...No, I guess not.
5114|0x0009E1A6|...No, I guess not.
5115|0x0009E1E5|You're so smart, You-kun.
5116|0x0009E209|You're so smart, You-kun.
5117|0x0009E23C|I always get the best test scores in my class.
5118|0x0009E275|I always get the best test~scores in my class.
5119|0x0009E2CF|Are you bragging?
5120|0x0009E2EB|Are you bragging?
5121|0x0009E316|...Sorry.
5122|0x0009E32A|...Sorry.
5123|0x0009E35F|You're a real egghead if I've ever seen one.
5124|0x0009E396|You're a real egghead if I've~ever seen one.
5125|0x0009E3DC|...Sorry if I made you mad.
5126|0x0009E402|...Sorry if I made you mad.
5127|0x0009E449|I'm not mad. Nope, not at all.
5128|0x0009E472|I'm not mad. Nope, not at all.
5129|0x0009E4BC|It's just annoying.
5130|0x0009E4DA|It's just annoying.
5131|0x0009E50B|After all, I'm supposed to be the big sister here.
5132|0x0009E548|After all, I'm supposed to be~the big sister here.
5133|0x0009E5AF|She was older than me.
5134|0x0009E5D0|She was older than me.
5135|0x0009E5F6|As a child, I was convinced that she must have been in a different~class because I never saw her at school.
5136|0x0009E66C|As a child, I was convinced~that she must have been in a~different class because I never~saw her at school.
5137|0x0009E6E7|It was always after school was over that the two of us would meet.
5138|0x0009E734|It was always after school was~over that the two of us would~meet.
5139|0x0009E786|When class ended, I went to see her instead of heading home.
5140|0x0009E7CD|When class ended, I went to see~her instead of heading home.
5141|0x0009E819|Although I don't actually remember where I used to go to meet her.
5142|0x0009E866|Although I don't actually~remember where I used to go to~meet her.
5143|0x0009E8B8|Even worse, I don't even remember how we got to know each other in the~first place either.
5144|0x0009E91D|Even worse, I don't even~remember how we got to know~each other in the first place~either.
5145|0x0009E9C1|I wonder what time it is.
5146|0x0009E9E5|I wonder what time it is.
5147|0x0009EA2A|Beats me.
5148|0x0009EA3E|Beats me.
5149|0x0009EA61|Don't you have to go home? It's pretty dark out.
5150|0x0009EA9C|Don't you have to go home? It's~pretty dark out.
5151|0x0009EAF8|......
5152|0x0009EB09|......
5153|0x0009EB29|Want me to walk you home?
5154|0x0009EB4D|Want me to walk you home?
5155|0x0009EB92|You're quite the gentleman.
5156|0x0009EBB8|You're quite the gentleman.
5157|0x0009EBED|...?
5158|0x0009EBFC|...?
5159|0x0009EC4A|Have you ever kissed anyone before?
5160|0x0009EC78|Have you ever kissed anyone~before?
5161|0x0009ECB5|Where did that come from?
5162|0x0009ECD9|Where did that come from?
5163|0x0009ED1E|You're a smarty-pants when it comes to the stuff we learn at school,~but anything other than that and you're a real dummy.
5164|0x0009EDA3|You're a smarty-pants when it~comes to the stuff we learn at~school, but anything other than~that and you're a real dummy.
5165|0x0009EE37|...You think?
5166|0x0009EE4F|...You think?
5167|0x0009EE7A|Close your eyes for a second.
5168|0x0009EEA2|Close your eyes for a second.
5169|0x0009EED9|Why?
5170|0x0009EEE8|Why?
5171|0x0009EF18|Just do it.
5172|0x0009EF2E|Just do it.
5173|0x0009EF53|...I'm getting a bad feeling about this.
5174|0x0009EF86|...I'm getting a bad feeling~about this.
5175|0x0009EFDA|Nothing to be scared of! Nope, nothing to be scared of at all.
5176|0x0009F023|Nothing to be scared of! Nope,~nothing to be scared of at all.
5177|0x0009F07B|That's suspicious.
5178|0x0009F098|That's suspicious.
5179|0x0009F0BA|A sullen look appeared on her face.
5180|0x0009F0E8|A sullen look appeared on her~face.
5181|0x0009F137|Just close your eyes already! Or what, are you telling me you're not~gonna listen to your big sister?
5182|0x0009F1A7|Just close your eyes already!~Or what, are you telling me~you're not gonna listen to your~big sister?
5183|0x0009F21C|Thinking back on it now, she probably didn't know anything about love~either back then.
5184|0x0009F27E|Thinking back on it now, she~probably didn't know anything~about love either back then.
5185|0x0009F2E5|So there's no way she had a crush on me.
5186|0x0009F318|So there's no way she had a~crush on me.
5187|0x0009F36C|L-Look, what I'm getting at is... I'm gonna give you my first kiss!
5188|0x0009F3BA|L-Look, what I'm getting at~is... I'm gonna give you my~first kiss!
5189|0x0009F40D|Being the older one, she always acted like that. She wanted to be the~big sister, so she tried to prove to me that she was the more mature~one even though I was an egghead.
5190|0x0009F4C4|Being the older one, she always~acted like that. She wanted to~be the big sister, so she tried~to prove to me that she was the
5191|0x0009F56E|...And it's kind of embarrassing, so you gotta close your eyes.
5192|0x0009F5B8|...And it's kind of~embarrassing, so you gotta~close your eyes.
5193|0x0009F61D|I closed my eyes despite my suspicions, but she kept me waiting for a~long time.
5194|0x0009F678|I closed my eyes despite my~suspicions, but she kept me~waiting for a long time.
5195|0x0009F6E6|Don't open your eyes... Not yet, okay?
5196|0x0009F717|Don't open your eyes... Not~yet, okay?
5197|0x0009F74D|It set my heart racing when I heard how close she was.
5198|0x0009F78E|It set my heart racing when I~heard how close she was.
5199|0x0009F7E2|I'm never talking to you ever again if you open your eyes...
5200|0x0009F829|I'm never talking to you ever~again if you open your eyes...
5201|0x0009F875|Her voice sounded different from usual, but back then, the young me~wasn't quite able to pinpoint what exactly was so different about it.
5202|0x0009F909|Her voice sounded different~from usual, but back then, the~young me wasn't quite able to~pinpoint what exactly was so
5203|0x0009F98E|Even now, I probably couldn't say for sure.
5204|0x0009F9C4|Even now, I probably couldn't~say for sure.
5205|0x0009F9FF|Shortly after she said that, I felt something touch my forehead.
5206|0x0009FA4A|Shortly after she said that, I~felt something touch my~forehead.
5207|0x0009FAA8|...Heheheh.
5208|0x0009FABE|...Heheheh.
5209|0x0009FAD9|It was a giggle that contained a hint of embarrassment, as well as a~sense of triumph.
5210|0x0009FB3A|It was a giggle that contained~a hint of embarrassment, as~well as a sense of triumph.
5211|0x0009FBAE|Count to sixty, and then you can open your eyes again.
5212|0x0009FBEF|Count to sixty, and then you~can open your eyes again.
5213|0x0009FC35|After counting all the way to sixty, I opened my eyes.
5214|0x0009FC76|After counting all the way to~sixty, I opened my eyes.
5215|0x0009FCDD|To my surprise, she was nowhere to be seen.
5216|0x0009FD13|To my surprise, she was nowhere~to be seen.
5217|0x0009FD4E|She had vanished into thin air.
5218|0x0009FD78|She had vanished into thin air.
5219|0x0009FDA7|I couldn't believe it.
5220|0x0009FDC8|I couldn't believe it.
5221|0x0009FDEE|I shouted out her name, but there was no response.
5222|0x0009FE2B|I shouted out her name, but~there was no response.
5223|0x0009FE6D|To make matters worse, I had followed her there, so I had no idea how~to get back.
5224|0x0009FECA|To make matters worse, I had~followed her there, so I had no~idea how to get back.
5225|0x0009FF2C|All I could do was to sit there and cry all night long, until I was~found by someone walking their dog.
5226|0x0009FF9E|All I could do was to sit there~and cry all night long, until I~was found by someone walking~their dog.
5227|0x000A002B|I don't remember how she and I first got to know each other.
5228|0x000A0072|I don't remember how she and I~first got to know each other.
5229|0x000A00BE|However, I do remember that after day when she had first shown it to~me, we usually met at that lookout.
5230|0x000A0131|However, I do remember that~after day when she had first~shown it to me, we usually met~at that lookout.
5231|0x000A01A9|Whenever I wanted to play with her, I would head to the place which~offered the best view of the night sky in the entire town.
5232|0x000A0232|Whenever I wanted to play with~her, I would head to the place~which offered the best view of~the night sky in the entire
5233|0x000A02BA|We would meet up in the evening, we would be together until the sun~went down and the stars came out.
5234|0x000A032A|We would meet up in the~evening, we would be together~until the sun went down and the~stars came out.
5235|0x000A039F|We gazed up at the stars, whose lights seemed like we could reach out~and grab them.
5236|0x000A03FE|We gazed up at the stars, whose~lights seemed like we could~reach out and grab them.
5237|0x000A04F0|Are you sure about skipping club activities today?
5238|0x000A052D|Are you sure about skipping~club activities today?
5239|0x000A0597|We can't get permission to use the rooftop anyway. I'd like to~actually do some stinkin' club activities for once!
5240|0x000A0614|We can't get permission to use~the rooftop anyway. I'd like to~actually do some stinkin' club~activities for once!
5241|0x000A06A8|A loud voice drew me out of my trip down memory lane and pulled me~back to reality.
5242|0x000A0706|A loud voice drew me out of my~trip down memory lane and~pulled me back to reality.
5243|0x000A07A7|That's because the Student Council thinks the Astro Club is just a~thorn in their side.
5244|0x000A0809|That's because the Student~Council thinks the Astro Club~is just a thorn in their side.
5245|0x000A08A7|You say the Student Council, but it's really just Komomo-chan.
5246|0x000A08F0|You say the Student Council,~but it's really just~Komomo-chan.
5247|0x000A095A|That's because Nee-san has always disliked the stars.
5248|0x000A099A|That's because Nee-san has~always disliked the stars.
5249|0x000A09FB|Well if you ask me, they're the best thing in the world.
5250|0x000A0A3E|Well if you ask me, they're the~best thing in the world.
5251|0x000A0AA2|Oh, I know. If I had a nickel for every time I heard you say that, I'd~be rich.
5252|0x000A0AFC|Oh, I know. If I had a nickel~for every time I heard you say~that, I'd be rich.
5253|0x000A0B77|But we only have three days until Tanabata, you know? We just have to~get permission to use the rooftop by then...
5254|0x000A0BF4|But we only have three days~until Tanabata, you know? We~just have to get permission to~use the rooftop by then...
5255|0x000A0C92|Our 'Astronomical Enthusiasts' Association', or 'Astro Club' for~short, wouldn't be living up to its name if we couldn't do that.
5256|0x000A0D1E|Our 'Astronomical Enthusiasts'~Association', or 'Astro Club'~for short, wouldn't be living~up to its name if we couldn't
5257|0x000A0DCE|Orihime and Hikoboshi are out there waiting for me!
5258|0x000A0E0C|Orihime and Hikoboshi are out~there waiting for me!
5259|0x000A0E6B|The forecast says that the skies will be clear on Tanabata too, and~that doesn't happen very often.
5260|0x000A0ED9|The forecast says that the~skies will be clear on Tanabata~too, and that doesn't happen~very often.
5261|0x000A0F6E|I can't just let this chance slip by! I have to see the Magpie Bridge~with my own two eyes!
5262|0x000A0FD4|I can't just let this chance~slip by! I have to see the~Magpie Bridge with my own two~eyes!
5263|0x000A105B|Oh, right. Magpies are said to be the birds that spread out their~wings to build a bridge in the legend of Tanabata.
5264|0x000A10DA|Oh, right. Magpies are said to~be the birds that spread out~their wings to build a bridge~in the legend of Tanabata.
5265|0x000A117A|I'm so tired of sitting in the club room and playing cards all day!
5266|0x000A11C8|I'm so tired of sitting in the~club room and playing cards all~day!
5267|0x000A1237|Maybe we could change things up and play a Japanese card game next~time?
5268|0x000A128A|Maybe we could change things up~and play a Japanese card game~next time?
5269|0x000A130A|You're completely missing my point!
5270|0x000A1338|You're completely missing my~point!
5271|0x000A139C|When I looked over, I saw that I was passing in front of a school.
5272|0x000A13E9|When I looked over, I saw that~I was passing in front of a~school.
5273|0x000A143B|Hibarigasaki High School, aka Hibari High, is a school on the road~leading to the lookout.
5274|0x000A14A0|Hibarigasaki High School, aka~Hibari High, is a school on the~road leading to the lookout.
5275|0x000A150A|Every time I walked to the lookout as a child, I used to imagine a~future where I ended up going to that school too.
5276|0x000A1589|Every time I walked to the~lookout as a child, I used to~imagine a future where I ended~up going to that school too.
5277|0x000A160D|I was probably looking at all of those older kids, much more mature~and taller than myself at the time, with a bit of envy in my eyes.
5278|0x000A169E|I was probably looking at all~of those older kids, much more~mature and taller than myself~at the time, with a bit of envy
5279|0x000A1728|However, when we suddenly decided to move out of this town, I thought~I would never get the chance to attend that school.
5280|0x000A17AC|However, when we suddenly~decided to move out of this~town, I thought I would never~get the chance to attend that
5281|0x000A1865|Kosame-chan, please, just say something to convince her! Won't she~give you permission as a favor to her sister?
5282|0x000A18E0|Kosame-chan, please, just say~something to convince her!~Won't she give you permission~as a favor to her sister?
5283|0x000A1996|While I am a member of the club, I also have to be my sister's ally.
5284|0x000A19E5|While I am a member of the~club, I also have to be my~sister's ally.
5285|0x000A1A55|You big fat traitor!
5286|0x000A1A74|You big fat traitor!
5287|0x000A1AB4|I am not a traitor. I'm your ally too, Asuho-san.
5288|0x000A1AF0|I am not a traitor. I'm your~ally too, Asuho-san.
5289|0x000A1B4D|Then go convince Komomo-chan already!
5290|0x000A1B7D|Then go convince Komomo-chan~already!
5291|0x000A1BCE|Don't forget that I also have to be Nee-san's ally.
5292|0x000A1C0C|Don't forget that I also have~to be Nee-san's ally.
5293|0x000A1C77|Then what the heck are we supposed to do?!
5294|0x000A1CAC|Then what the heck are we~supposed to do?!
5295|0x000A1D02|I don't know. What should we do?
5296|0x000A1D2D|I don't know. What should we~do?
5297|0x000A1D7F|You could take this seriously too, ya know!!
5298|0x000A1DB6|You could take this seriously~too, ya know!!
5299|0x000A1E2B|......
5300|0x000A1E3C|......
5301|0x000A1E52|Then, one of the girls looked right at me.
5302|0x000A1E87|Then, one of the girls looked~right at me.
5303|0x000A1EE4|I would look like a creep if I kept staring at them, so I hurriedly~started walking again.
5304|0x000A1F49|I would look like a creep if I~kept staring at them, so I~hurriedly started walking~again.
5305|0x000A1FEB|What's wrong? You got really quiet all of a sudden.
5306|0x000A2029|What's wrong? You got really~quiet all of a sudden.
5307|0x000A20A2|It looks like that person is climbing Yumemi Hill.
5308|0x000A20DF|It looks like that person is~climbing Yumemi Hill.
5309|0x000A213D|Oh, you're right. Don't see that very often.
5310|0x000A2174|Oh, you're right. Don't see~that very often.
5311|0x000A21BE|It's a dead end up there, after all...
5312|0x000A21EF|It's a dead end up there, after~all...
5313|0x000A2225|(...Wait, what?)
5314|0x000A2240|(...Wait, what?)
5315|0x000A227C|He might be a tourist. Maybe he just took a wrong turn.
5316|0x000A22BE|He might be a tourist. Maybe he~just took a wrong turn.
5317|0x000A2330|(A dead end? Did I go the wrong way?)
5318|0x000A2360|(A dead end? Did I go the wrong~way?)
5319|0x000A2395|(No way.)
5320|0x000A23A9|(No way.)
5321|0x000A23C2|(I definitely remember that lookout being here.)
5322|0x000A23FD|(I definitely remember that~lookout being here.)
5323|0x000A243D|That girl was the one who showed me the Hibarigasaki lookout.
5324|0x000A2485|That girl was the one who~showed me the Hibarigasaki~lookout.
5325|0x000A24D2|I'd never make that kind of mistake.
5326|0x000A2501|I'd never make that kind of~mistake.
5327|0x000A2535|Despite my other memories blurring over the years, my memories of that~place, at least, were still vivid and fresh.
5328|0x000A25B3|Despite my other memories~blurring over the years, my~memories of that place, at~least, were still vivid and
5329|0x000A2671|Whoa, look at the time! I gotta get going!
5330|0x000A26A6|Whoa, look at the time! I gotta~get going!
5331|0x000A2716|Are you helping out at the cafe today?
5332|0x000A2747|Are you helping out at the cafe~today?
