# Parte 7 - Líneas 54901 a 64900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
54958|0x00471DD4|Once I've become strong, I want to marry him...
54959|0x00471E0E|Once I've become strong, I want~to marry him...
54960|0x00471E59|That wish was a charm that let me smile together with You-kun...
54961|0x00471EA4|That wish was a charm that let~me smile together with~You-kun...
54962|0x00471F00|...Is that so?
54963|0x00471F19|...Is that so?
54964|0x00471F43|Yeah...
54965|0x00471F55|Yeah...
54966|0x00471F78|Hey, Fairy...
54967|0x00471F90|Hey, Fairy...
54968|0x00471FB9|Will I... also be able to become like you when I die...?
54969|0x00471FFC|Will I... also be able to~become like you when I die...?
54970|0x00472050|Can I also... become like that...?
54971|0x0047207D|Can I also... become like~that...?
54972|0x004720BB|...I don't know.
54973|0x004720D6|...I don't know.
54974|0x00472102|While there are those who are allowed to stay for a bit longer, there~are also those who return to the stars right away.
54975|0x00472185|While there are those who are~allowed to stay for a bit~longer, there are also those~who return to the stars right
54976|0x00472213|And even if you do stay, there's no guarantee anyone will notice~you...
54977|0x00472265|And even if you do stay,~there's no guarantee anyone~will notice you...
54978|0x004722C8|The person you want to notice you most might never be able to see you.
54979|0x00472319|The person you want to notice~you most might never be able to~see you.
54980|0x0047237B|So, in essence, it's still death all the same.
54981|0x004723B4|So, in essence, it's still~death all the same.
54982|0x004723FE|Oh...
54983|0x0047240E|Oh...
54984|0x0047242F|I thought... it would be nice if could continue to stay by You-kun's~side even after death...
54985|0x00472497|I thought... it would be nice~if could continue to stay by~You-kun's side even after~death...
54986|0x00472510|Well, nothing I can do about it I guess...
54987|0x00472545|Well, nothing I can do about it~I guess...
54988|0x0047258B|If I end up dying... it is what it is...
54989|0x004725BE|If I end up dying... it is what~it is...
54990|0x00472602|If I have to leave this world... it is what it is...
54991|0x00472641|If I have to leave this~world... it is what it is...
54992|0x00472691|......
54993|0x004726A2|......
54994|0x004726C4|Hey, Fairy...
54995|0x004726DC|Hey, Fairy...
54996|0x00472705|How did I do...?
54997|0x00472720|How did I do...?
54998|0x0047274C|Did I manage to not make things more difficult for You-kun...?
54999|0x00472795|Did I manage to not make things~more difficult for You-kun...?
55000|0x004727EF|Did I manage to not cause him any worry...?
55001|0x00472825|Did I manage to not cause him~any worry...?
55002|0x0047286C|Was I... able to help him...?
55003|0x00472894|Was I... able to help him...?
55004|0x004728CD|Was I able to support him...?
55005|0x004728F5|Was I able to support him...?
55006|0x0047292E|Was I able to... be his big sister...?
55007|0x0047295F|Was I able to... be his big~sister...?
55008|0x004729A1|Did I manage to... show him my capable side, even just a little...?
55009|0x004729EF|Did I manage to... show him my~capable side, even just a~little...?
55010|0x00472A4E|...Yeah.
55011|0x00472A61|...Yeah.
55012|0x00472A85|You were definitely strong.
55013|0x00472AAB|You were definitely strong.
55014|0x00472AE2|Far more than I ever was.
55015|0x00472B06|Far more than I ever was.
55016|0x00472B3B|I was just a fool who pushed his weakness onto Kasumi.
55017|0x00472B7C|I was just a fool who pushed~his weakness onto Kasumi.
55018|0x00472BCE|You were always strong in front of him...
55019|0x00472C02|You were always strong in front~of him...
55020|0x00472C54|...I see.
55021|0x00472C68|...I see.
55022|0x00472C8D|I'm glad...
55023|0x00472CA3|I'm glad...
55024|0x00472CCA|I'm so... so glad...
55025|0x00472CE9|I'm so... so glad...
55026|0x00472D19|......
55027|0x00472D2A|......
55028|0x00472D59|Fairy...
55029|0x00472D6C|Fairy...
55030|0x00472D90|I guess he left...
55031|0x00472DAD|I guess he left...
55032|0x00472DE8|But thank you anyway...
55033|0x00472E0A|But thank you anyway...
55034|0x00472E3D|Thank you... for everything...
55035|0x00472E66|Thank you... for everything...
55036|0x00472EA0|It... should be all right then...
55037|0x00472ECC|It... should be all right~then...
55038|0x00472F09|This is enough... isn't it...?
55039|0x00472F32|This is enough... isn't it...?
55040|0x00472F6C|It should be all right... to become weak now...
55041|0x00472FA6|It should be all right... to~become weak now...
55042|0x00472FFE|Wah... hic...
55043|0x00473016|Wah... hic...
55044|0x0047303F|I don't want to...
55045|0x0047305C|I don't want to...
55046|0x004730AA|I don't want to die...
55047|0x004730CB|I don't want to die...
55048|0x004730FD|I don't want to die yet...
55049|0x00473122|I don't want to die yet...
55050|0x00473158|I don't want to go...
55051|0x00473178|I don't want to go...
55052|0x004731A9|I want to live...!
55053|0x004731C6|I want to live...!
55054|0x004731F4|I don't want to leave You-kun...!
55055|0x00473220|I don't want to leave~You-kun...!
55056|0x0047325D|I want to be with him...!
55057|0x00473281|I want to be with him...!
55058|0x004732CC|I want to... live out my life with him...!!
55059|0x00473302|I want to... live out my life~with him...!!
55060|0x0047338D|It had gotten a lot colder as compared to the daytime temperature.
55061|0x004733DA|It had gotten a lot colder as~compared to the daytime~temperature.
55062|0x0047342C|White flakes fell down from the darkness above me.
55063|0x00473469|White flakes fell down from the~darkness above me.
55064|0x004734AB|A light snow was beginning to fall.
55065|0x004734D9|A light snow was beginning to~fall.
55066|0x0047350C|The sky was completely veiled in dark clouds with no gaps to be seen.
55067|0x0047355C|The sky was completely veiled~in dark clouds with no gaps to~be seen.
55068|0x004735B1|They hid the twinkling stars that lay beyond that curtain, barring us~from receiving their light.
55069|0x0047361D|They hid the twinkling stars~that lay beyond that curtain,~barring us from receiving their~light.
55070|0x004736D0|The streets were uninhabited at this hour.
55071|0x00473705|The streets were uninhabited at~this hour.
55072|0x0047373F|The silence only amplified the sound of all that snow piling up.
55073|0x0047378A|The silence only amplified the~sound of all that snow piling~up.
55074|0x004737DA|The snow flakes unceasingly fluttered through my field of vision like~cherry blossom petals. It reminded me of the day Yume and I first met.
55075|0x00473871|The snow flakes unceasingly~fluttered through my field of~vision like cherry blossom~petals. It reminded me of the
55076|0x004738F3|How would I answer if I was asked the same question as back then?
55077|0x0047393F|How would I answer if I was~asked the same question as back~then?
55078|0x00473990|Would I reply that I love the cherry blossoms that fall?
55079|0x004739D3|Would I reply that I love the~cherry blossoms that fall?
55080|0x00473A1B|Would I see beauty in spring's ephemeral lives falling to the ground?
55081|0x00473A6B|Would I see beauty in spring's~ephemeral lives falling to the~ground?
55082|0x00473AC0|I think I know what I would say.
55083|0x00473AEB|I think I know what I would~say.
55084|0x00473B1B|I would answer the same way Yume did.
55085|0x00473B4B|I would answer the same way~Yume did.
55086|0x00473B80|I would much rather have them when they've just started blooming,~rather than when they fall.
55087|0x00473BE8|I would much rather have them~when they've just started~blooming, rather than when they~fall.
55088|0x00473C83|After I said goodbye to Asuka, I went home, got myself ready, then~went over to the hospital and confirmed the fact that Yume was still~in a coma.
55089|0x00473D20|After I said goodbye to Asuka,~I went home, got myself ready,~then went over to the hospital~and confirmed the fact that
55090|0x00473DA8|Following that, I research the illnessed that drove Yume into said~coma, checking books in the library and on the internet.
55091|0x00473E2E|Following that, I research the~illnessed that drove Yume into~said coma, checking books in~the library and on the
55092|0x00473EAF|That illness relating to starlight which Yume talked about in her~letter, stellar electromagnetic hypersensitivity, is still only seen~as a hypothetical condition.
55093|0x00473F5D|That illness relating to~starlight which Yume talked~about in her letter, stellar~electromagnetic
55094|0x00473FCE|To begin with, it isn't even limited to just radiation from far-off~stars. It still isn't even medically proven that electromagnetic~radiation in general affects the human body.
55095|0x0047408A|To begin with, it isn't even~limited to just radiation from~far-off stars. It still isn't~even medically proven that
55096|0x0047410E|There are only a few researchers pushing the idea, and they have no~epidemiological evidence.
55097|0x00474176|There are only a few~researchers pushing the idea,~and they have no~epidemiological evidence.
55098|0x004741E3|When it comes to EMR counter measures, advanced nations finally see it~as a legally recognized illness for public health insurance and that~is it. It goes without saying that no form of treatment has been~developed.
55099|0x004742C5|When it comes to EMR counter~measures, advanced nations~finally see it as a legally~recognized illness for public
55100|0x00474346|So, I finally realized what I could do for her.
55101|0x00474380|So, I finally realized what I~could do for her.
55102|0x004743BF|I decided what I should do for Yume.
55103|0x004743EE|I decided what I should do for~Yume.
55104|0x0047449B|The snow continued falling like cherry blossoms.
55105|0x004744D6|The snow continued falling like~cherry blossoms.
55106|0x00474516|My vision was dominated by only white and black.
55107|0x00474551|My vision was dominated by only~white and black.
55108|0x004745EE|There was no light there.
55109|0x00474612|There was no light there.
55110|0x0047463B|Just the monochromatic sight of snow.
55111|0x0047466B|Just the monochromatic sight of~snow.
55112|0x004746A0|At the starless lookout, I was able to meet with the person I most~wanted to see.
55113|0x004746FC|At the starless lookout, I was~able to meet with the person I~most wanted to see.
55114|0x00474791|I thought that she wouldn't actually be here.
55115|0x004747C9|I thought that she wouldn't~actually be here.
55116|0x00474806|Because, after all, the stars weren't visible.
55117|0x0047483F|Because, after all, the stars~weren't visible.
55118|0x004748BF|Nevertheless, there she was, standing in front of me.
55119|0x004748FF|Nevertheless, there she was,~standing in front of me.
55120|0x00474944|Pushing herself, putting up a strong front, Mare was waiting for me.
55121|0x00474993|Pushing herself, putting up a~strong front, Mare was waiting~for me.
55122|0x004749F1|Mare...
55123|0x00474A03|Mare...
55124|0x00474A1A|Holding a scythe that was much too big for her small stature behind~her back while overexerting herself like that...
55125|0x00474A99|Holding a scythe that was much~too big for her small stature~behind her back while~overexerting herself like
55126|0x00474B15|Mare was waiting for my words.
55127|0x00474B3E|Mare was waiting for my words.
55128|0x00474B76|Can I... rely on you?
55129|0x00474B96|Can I... rely on you?
55130|0x00474BC5|Can I... lean on you...?
55131|0x00474BE8|Can I... lean on you...?
55132|0x00474C27|...Yeah.
55133|0x00474C3A|...Yeah.
55134|0x00474C5C|You can rely on me.
55135|0x00474C7A|You can rely on me.
55136|0x00474CA7|You can lean on me...
55137|0x00474CC7|You can lean on me...
55138|0x00474CF6|That doesn't mean you're weak, nor that you're running away. Not in~any way, shape, or form.
55139|0x00474D5D|That doesn't mean you're weak,~nor that you're running away.~Not in any way, shape, or form.
55140|0x00474DE0|It's because I love you. That's why you can rely on me.
55141|0x00474E22|It's because I love you. That's~why you can rely on me.
55142|0x00474E73|That's why you can lean on me...
55143|0x00474E9E|That's why you can lean on~me...
55144|0x00474ED8|And it'll make me happy if you do...
55145|0x00474F07|And it'll make me happy if you~do...
55146|0x00474F45|Because I want to help you...
55147|0x00474F6D|Because I want to help you...
55148|0x00474FA4|We're at the point now where we can mutually help one another...
55149|0x00474FEF|We're at the point now where we~can mutually help one~another...
55150|0x00475049|That's the kind of relationship we've built...
55151|0x00475082|That's the kind of relationship~we've built...
55152|0x004750CA|...Mare.
55153|0x004750DD|...Mare.
55154|0x004750FF|Yeah...
55155|0x00475111|Yeah...
55156|0x00475132|Mare, please...
55157|0x0047514C|Mare, please...
55158|0x00475175|Please reap Yume's disease.
55159|0x0047519B|Please reap Yume's disease.
55160|0x004751D0|Reap it with your scythe...
55161|0x004751F6|Reap it with your scythe...
55162|0x0047522B|She's been sick with it ever since she was born... She's been~suffering all this time...
55163|0x0047528E|She's been sick with it ever~since she was born... She's~been suffering all this time...
55164|0x00475300|Yet she never once, in all that time, told me about it...
55165|0x00475344|Yet she never once, in all that~time, told me about it...
55166|0x00475397|She never complained, not once...
55167|0x004753C3|She never complained, not~once...
55168|0x004753FE|Never let her illness get the best of her in front of me...
55169|0x00475444|Never let her illness get the~best of her in front of me...
55170|0x00475499|Always laughing joyfully...
55171|0x004754BF|Always laughing joyfully...
55172|0x004754F4|Always giving me that angelic smile of hers...
55173|0x0047552D|Always giving me that angelic~smile of hers...
55174|0x00475575|She fought against it all this time...
55175|0x004755A6|She fought against it all this~time...
55176|0x004755E6|She's always been putting on a brave face...
55177|0x0047561D|She's always been putting on a~brave face...
55178|0x00475663|Acting like the strong, capable big sister she wanted to be to me...
55179|0x004756B2|Acting like the strong, capable~big sister she wanted to be to~me...
55180|0x00475710|Telling me I could lean on her...
55181|0x0047573C|Telling me I could lean on~her...
55182|0x00475777|She must have been suffering during all of those times...
55183|0x004757BB|She must have been suffering~during all of those times...
55184|0x0047580E|There's no way she was fine, and yet she managed to play it cool for~so long...
55185|0x00475868|There's no way she was fine,~and yet she managed to play it~cool for so long...
55186|0x004758D1|She hid her pain...
55187|0x004758EF|She hid her pain...
55188|0x0047591C|She overexerted herself...
55189|0x00475941|She overexerted herself...
55190|0x00475975|She pushed herself...
55191|0x00475995|She pushed herself...
55192|0x004759C4|She bottled everything up...
55193|0x004759EB|She bottled everything up...
55194|0x00475A21|Despite that, she herself told me to not act tough...
55195|0x00475A61|Despite that, she herself told~me to not act tough...
55196|0x00475AB0|To not push myself... To not bottle everything up...
55197|0x00475AEF|To not push myself... To not~bottle everything up...
55198|0x00475B3D|She's just... a real fool... through and through...
55199|0x00475B7B|She's just... a real fool...~through and through...
55200|0x00475BC8|And yet... I'm the biggest fool of them all for taking her words at~face value...
55201|0x00475C24|And yet... I'm the biggest fool~of them all for taking her~words at face value...
55202|0x00475C85|Within the silently falling snow all around us...
55203|0x00475CC1|Within the silently falling~snow all around us...
55204|0x00475D02|In an identical situation to when Mare and I met for the first time...
55205|0x00475D53|In an identical situation to~when Mare and I met for the~first time...
55206|0x00475DA9|Not our meeting after I returned to Hibarigasaki.
55207|0x00475DE5|Not our meeting after I~returned to Hibarigasaki.
55208|0x00475E26|But on that day, seven long years ago.
55209|0x00475E57|But on that day, seven long~years ago.
55210|0x00475E8D|Back when I was just a boy.
55211|0x00475EB3|Back when I was just a boy.
55212|0x00475EF5|Okay... all right...
55213|0x00475F14|Okay... all right...
55214|0x00475F4F|I'll hear your wish...
55215|0x00475F70|I'll hear your wish...
55216|0x00475F96|Just as I wished upon that shooting star, streaking across the~sunset-dyed sky back then, I now made another wish to Mare─
55217|0x0047601C|Just as I wished upon that~shooting star, streaking across~the sunset-dyed sky back then,~I now made another wish to
55218|0x004760AA|Please... Mare...
55219|0x004760C6|Please... Mare...
55220|0x004760F1|Her disease... I think the disease itself is a nightmare to Yume...
55221|0x0047613F|Her disease... I think the~disease itself is a nightmare~to Yume...
55222|0x0047619C|Please, I want you to reap it...
55223|0x004761C7|Please, I want you to reap~it...
55224|0x00476201|Send it back...
55225|0x0047621B|Send it back...
55226|0x00476244|Save Yume...
55227|0x0047625B|Save Yume...
55228|0x0047628E|...Unfortunately, I can't reap just her illness.
55229|0x004762C9|...Unfortunately, I can't reap~just her illness.
55230|0x00476313|If she was born with that disease... it's not possible to reap it by~itself...
55231|0x0047636C|If she was born with that~disease... it's not possible to~reap it by itself...
55232|0x004763D4|If I were to send back her illness... I would probably end up sending~her back, too...
55233|0x00476435|If I were to send back her~illness... I would probably end~up sending her back, too...
55234|0x004764A5|Curing and sending back aren't necessarily one and the same...
55235|0x004764EE|Curing and sending back aren't~necessarily one and the same...
55236|0x00476546|If her illness were to disappear... she would disappear, too...
55237|0x00476590|If her illness were to~disappear... she would~disappear, too...
55238|0x004765E9|That's what it means for something to be part of you from birth...
55239|0x00476636|That's what it means for~something to be part of you~from birth...
55240|0x00476692|......
55241|0x004766A3|......
55242|0x004766C3|No way...
55243|0x004766D7|No way...
55244|0x004766F0|(Then Yume can't be...)
55245|0x00476712|(Then Yume can't be...)
55246|0x00476750|There's a solution, though, You-kun.
55247|0x0047677F|There's a solution, though,~You-kun.
55248|0x004767BD|Instead, reap me.
55249|0x004767D9|Instead, reap me.
55250|0x00476804|Use this to send me back...
55251|0x0047682A|Use this to send me back...
55252|0x0047686C|Send me back with this scythe...
55253|0x00476897|Send me back with this~scythe...
55254|0x004768D1|I'm sure that will save her...
55255|0x004768FA|I'm sure that will save her...
55256|0x00476932|Sending me back means... sending back the light that adorns me...
55257|0x0047697E|Sending me back means...~sending back the light that~adorns me...
55258|0x004769D9|My light, the wishes that were made upon the shooting star, will also~return to where they ought to be...
55259|0x00476A4D|My light, the wishes that were~made upon the shooting star,~will also return to where they~ought to be...
55260|0x00476AD0|I'll return to the meteorite... resting somewhere here in~Hibarigasaki...
55261|0x00476B24|I'll return to the meteorite...~resting somewhere here in~Hibarigasaki...
55262|0x00476B87|And the light that adorns me... will return to the both of you...
55263|0x00476BD3|And the light that adorns me...~will return to the both of~you...
55264|0x00476C2E|It will return to you and her, the girl you want to save...
55265|0x00476C74|It will return to you and her,~the girl you want to save...
55266|0x00476CC9|I am the one who heard your wishes...
55267|0x00476CF9|I am the one who heard your~wishes...
55268|0x00476D38|I am the one who awakened through your wishes...
55269|0x00476D73|I am the one who awakened~through your wishes...
55270|0x00476DBD|Your wishes took form as light that gave birth to me...
55271|0x00476DFF|Your wishes took form as light~that gave birth to me...
55272|0x00476E46|Seven years ago, on the day after Tanabata, which was the day I moved~away from Hibarigasaki...
55273|0x00476EB0|Seven years ago, on the day~after Tanabata, which was the~day I moved away from~Hibarigasaki...
55274|0x00476F1F|Right before leaving Hibarigasaki, I saw it.
55275|0x00476F56|Right before leaving~Hibarigasaki, I saw it.
55276|0x00476F92|A star that appeared before all others, traversing the evening sky.
55277|0x00476FE0|A star that appeared before all~others, traversing the evening~sky.
55278|0x00477033|A majestic, dazzling shooting star.
55279|0x00477061|A majestic, dazzling shooting~star.
55280|0x0047709E|You wished to reunite with her...
55281|0x004770CA|You wished to reunite with~her...
55282|0x004770FB|I spotted that shooting star in front of Hibarigasaki's station.
55283|0x00477146|I spotted that shooting star in~front of Hibarigasaki's~station.
55284|0x004771C7|I wanted Yume to come see me off, to come stop me from leaving, so~that I could maybe also muster some form of resistance towards the~unfairness of that reality.
55285|0x00477273|I wanted Yume to come see me~off, to come stop me from~leaving, so that I could maybe~also muster some form of
55286|0x004772F1|I harbored that pitiful sort of hope that consisted of leaving things~in the hands of someone else.
55287|0x0047735F|I harbored that pitiful sort of~hope that consisted of leaving~things in the hands of someone~else.
55288|0x004773D2|And, ultimately, Yume didn't come.
55289|0x004773FF|And, ultimately, Yume didn't~come.
55290|0x00477431|So instead, I made a wish.
55291|0x00477456|So instead, I made a wish.
55292|0x00477480|My younger self, who lacked that sort of childish charm, was for the~first time able to find himself serious over a childish superstition.
55293|0x00477515|My younger self, who lacked~that sort of childish charm,~was for the first time able to~find himself serious over a
55294|0x00477598|I had wished for a reunion with Yume.
55295|0x004775C8|I had wished for a reunion with~Yume.
55296|0x004775FD|It took me this long, but I finally understood.
55297|0x00477637|It took me this long, but I~finally understood.
55298|0x00477676|Yume couldn't come see me off even if she wanted to.
55299|0x004776B5|Yume couldn't come see me off~even if she wanted to.
55300|0x004776F9|Her body simply didn't allow her to go outside that easily...
55301|0x00477741|Her body simply didn't allow~her to go outside that~easily...
55302|0x004777C7|And then there was a girl, who also made a wish, stuck in bed with a~fever as she was gazing at the sky with envy...
55303|0x00477846|And then there was a girl, who~also made a wish, stuck in bed~with a fever as she was gazing~at the sky with envy...
55304|0x004778D4|She wished for you to forget about her...
55305|0x00477908|She wished for you to forget~about her...
55306|0x0047794B|That is why I awoke looking the way I do...
55307|0x00477981|That is why I awoke looking the~way I do...
55308|0x004779C6|Why I was waiting here for you with my scythe to fulfill her wish...
55309|0x00477A15|Why I was waiting here for you~with my scythe to fulfill her~wish...
55310|0x00477A73|At the same time, I was adorned in light that reflected a near-mirror~image of her, in order to fulfill your wish...
55311|0x00477AF2|At the same time, I was adorned~in light that reflected a~near-mirror image of her, in~order to fulfill your wish...
55312|0x00477B76|Mare then said my name, You-kun.
55313|0x00477BA1|Mare then said my name,~You-kun.
55314|0x00477BE8|This light of mine... is proof of the promises that you two made...
55315|0x00477C36|This light of mine... is proof~of the promises that you two~made...
55316|0x00477C93|My light... is proof of both your promises...
55317|0x00477CCB|My light... is proof of both~your promises...
55318|0x00477D1F|So I ask you this one thing. Reap me with my scythe...
55319|0x00477D60|So I ask you this one thing.~Reap me with my scythe...
55320|0x00477DB0|I'll return that light to you...
55321|0x00477DDB|I'll return that light to~you...
55322|0x00477E15|I'm sure it will be a power to aid you...
55323|0x00477E49|I'm sure it will be a power to~aid you...
55324|0x00477E8C|The wishes you both made as kids... will become a power to aid your~now matured selves...
55325|0x00477EF0|The wishes you both made as~kids... will become a power to~aid your now matured selves...
55326|0x00477F63|You'll... gain the power to save her...
55327|0x00477F95|You'll... gain the power to~save her...
55328|0x00477FD6|And she... she will gain the power to respond to your feelings...
55329|0x00478022|And she... she will gain the~power to respond to your~feelings...
55330|0x0047807D|It is an invisible, mysterious force...
55331|0x004780AF|It is an invisible, mysterious~force...
55332|0x004780F0|A mysterious light...
55333|0x00478110|A mysterious light...
55334|0x0047813F|But it exists, sure enough...
55335|0x00478167|But it exists, sure enough...
55336|0x0047819E|It's definitely there...
55337|0x004781C1|It's definitely there...
55338|0x004781F3|The light stars harbor... The light humans harbor...
55339|0x00478232|The light stars harbor... The~light humans harbor...
55340|0x00478280|And the light born from the wishes of humans...
55341|0x004782BA|And the light born from the~wishes of humans...
55342|0x00478303|All of them are equally powerful...
55343|0x00478331|All of them are equally~powerful...
55344|0x00478364|Mare was waiting for me to take her scythe.
55345|0x0047839A|Mare was waiting for me to take~her scythe.
55346|0x004783D5|She was waiting for me to send her back...
55347|0x0047840A|She was waiting for me to send~her back...
55348|0x00478493|Now you won't have to worry yourself to death anymore...
55349|0x004784D6|Now you won't have to worry~yourself to death anymore...
55350|0x00478528|You won't have to suffer...
55351|0x0047854E|You won't have to suffer...
55352|0x00478590|My role comes to an end...
55353|0x004785B5|My role comes to an end...
55354|0x004785E9|I'll return, too...
55355|0x00478607|I'll return, too...
55356|0x00478634|The bond I've built with you will sever...
55357|0x00478669|The bond I've built with you~will sever...
55358|0x004786E0|Meaning... this is goodbye...
55359|0x00478708|Meaning... this is goodbye...
55360|0x0047877B|I can't... possibly do that, Mare...
55361|0x004787AA|I can't... possibly do that,~Mare...
55362|0x004787E8|Yes, you can...
55363|0x00478802|Yes, you can...
55364|0x0047882B|I can't just do that...!
55365|0x0047884E|I can't just do that...!
55366|0x00478895|You can... I know you can...
55367|0x004788BC|You can... I know you can...
55368|0x004788F2|Even if that really will save Yume... it means you'll be gone...!
55369|0x0047893E|Even if that really will save~Yume... it means you'll be~gone...!
55370|0x00478999|Didn't I already tell you...?
55371|0x004789C1|Didn't I already tell you...?
55372|0x00478A2A|You can rely on me...
55373|0x00478A4A|You can rely on me...
55374|0x00478A79|You can lean on me...
55375|0x00478A99|You can lean on me...
55376|0x00478AC8|It's because I love you. That's why you can lean on me...
55377|0x00478B0C|It's because I love you. That's~why you can lean on me...
55378|0x00478B5F|Knowing you're leaning on me would make me happier than anything...
55379|0x00478BAD|Knowing you're leaning on me~would make me happier than~anything...
55380|0x00478C0A|I would even give my life for you...
55381|0x00478C39|I would even give my life for~you...
55382|0x00478C6D|(Why...)
55383|0x00478C80|(Why...)
55384|0x00478C98|(Why is Mare smiling?)
55385|0x00478CB9|(Why is Mare smiling?)
55386|0x00478CDF|(Why does she look so content with this...)
55387|0x00478D15|(Why does she look so content~with this...)
55388|0x00478D67|It'll be all right, You-kun... I just know...
55389|0x00478D9F|It'll be all right, You-kun...~I just know...
55390|0x00478DE6|I'll be just fine... no matter what...
55391|0x00478E17|I'll be just fine... no matter~what...
55392|0x00478E57|That is... the power of what lies beyond the bounds of a promise...
55393|0x00478EA5|That is... the power of what~lies beyond the bounds of a~promise...
55394|0x00478F0F|The power of our bond...
55395|0x00478F32|The power of our bond...
55396|0x00478F64|Our bond...?
55397|0x00478F7B|Our bond...?
55398|0x00478FA1|Right... our bond...
55399|0x00478FC0|Right... our bond...
55400|0x00478FEE|You can't just say that...! That word is pointless if you're just~gonna disappear...!
55401|0x0047904E|You can't just say that...!~That word is pointless if~you're just gonna disappear...!
55402|0x004790BD|Our bond will disappear...!
55403|0x004790E3|Our bond will disappear...!
55404|0x00479118|I won't be gone, I promise...
55405|0x00479140|I won't be gone, I promise...
55406|0x00479177|I'll be right there with you...
55407|0x004791A1|I'll be right there with you...
55408|0x004791DA|You won't be able to see me, but I'll be there...
55409|0x00479216|You won't be able to see me,~but I'll be there...
55410|0x00479261|I'll be next to you, all along the way...
55411|0x00479295|I'll be next to you, all along~the way...
55412|0x004792D8|I think... it is the same for her... for Yume...
55413|0x00479313|I think... it is the same for~her... for Yume...
55414|0x0047935D|Yume... never thought she would just die and disappear. She fervently~believed she would have a future with you...
55415|0x004793DA|Yume... never thought she would~just die and disappear. She~fervently believed she would~have a future with you...
55416|0x00479466|She had faith...
55417|0x00479481|She had faith...
55418|0x004794AB|That's why she never cursed her misfortune...
55419|0x004794E3|That's why she never cursed her~misfortune...
55420|0x0047952A|That's why she stayed strong until the end...
55421|0x00479562|That's why she stayed strong~until the end...
55422|0x004795A9|Without ever giving up...
55423|0x004795CD|Without ever giving up...
55424|0x00479600|Never giving up on that future with you...
55425|0x00479635|Never giving up on that future~with you...
55426|0x00479679|I want to follow her example, too...
55427|0x004796A8|I want to follow her example,~too...
55428|0x004796E6|Even though we look alike, we have our differences...
