# Parte 4 - Líneas 24901 a 34900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
25024|0x0023B1CF|...It's mine.
25025|0x0023B1E7|...It's mine.
25026|0x0023B204|That much was obvious.
25027|0x0023B225|That much was obvious.
25028|0x0023B255|Weren't you using it to stargaze somewhere?
25029|0x0023B28B|Weren't you using it to~stargaze somewhere?
25030|0x0023B2D2|......
25031|0x0023B2E3|......
25032|0x0023B2F9|She didn't answer me.
25033|0x0023B319|She didn't answer me.
25034|0x0023B348|Do you mind if I ask you something, even though you're just gonna~think I'm a pest?
25035|0x0023B3A6|Do you mind if I ask you~something, even though you're~just gonna think I'm a pest?
25036|0x0023B423|...What is it?
25037|0x0023B43C|...What is it?
25038|0x0023B464|Would you consider joining the Astro Club?
25039|0x0023B499|Would you consider joining the~Astro Club?
25040|0x0023B4D3|A stern expression appeared on her face.
25041|0x0023B506|A stern expression appeared on~her face.
25042|0x0023B558|I'm very sure I already told you I wasn't interested.
25043|0x0023B598|I'm very sure I already told~you I wasn't interested.
25044|0x0023B5E7|You are interested in stargazing though, right?
25045|0x0023B621|You are interested in~stargazing though, right?
25046|0x0023B67A|...No, I'm not.
25047|0x0023B694|...No, I'm not.
25048|0x0023B6BD|Then what are you doing with that telescope?
25049|0x0023B6F4|Then what are you doing with~that telescope?
25050|0x0023B74A|This isn't a telescope.
25051|0x0023B76C|This isn't a telescope.
25052|0x0023B79D|...Then what is it?
25053|0x0023B7BB|...Then what is it?
25054|0x0023B7F8|A candy stick.
25055|0x0023B811|A candy stick.
25056|0x0023B839|...Uh, that excuse only works with cigarettes.
25057|0x0023B872|...Uh, that excuse only works~with cigarettes.
25058|0x0023B8CA|But I'll have you know that it belongs to me, so I won't let you eat~it.
25059|0x0023B91D|But I'll have you know that it~belongs to me, so I won't let~you eat it.
25060|0x0023B97F|You can eat that thing?
25061|0x0023B9A1|You can eat that thing?
25062|0x0023B9E2|It might be very difficult, but probably.
25063|0x0023BA16|It might be very difficult, but~probably.
25064|0x0023BA59|Can you actually digest it?
25065|0x0023BA7F|Can you actually digest it?
25066|0x0023BAB6|It might be very difficult, but probably.
25067|0x0023BAEA|It might be very difficult, but~probably.
25068|0x0023BB2D|And even before you'd get to that point, you'd probably break your~teeth, right?
25069|0x0023BB88|And even before you'd get to~that point, you'd probably~break your teeth, right?
25070|0x0023BC02|...Can it.
25071|0x0023BC17|...Can it.
25072|0x0023BC31|...Ouch, that one hurt.
25073|0x0023BC53|...Ouch, that one hurt.
25074|0x0023BC84|I actually have one more admission form right here.
25075|0x0023BCC2|I actually have one more~admission form right here.
25076|0x0023BD1F|...I have no idea why you got another one. I've told you before I'm~not going to join.
25077|0x0023BD80|...I have no idea why you got~another one. I've told you~before I'm not going to join.
25078|0x0023BDF0|Well, you see, the Astro Club is in danger of getting abolished.
25079|0x0023BE3B|Well, you see, the Astro Club~is in danger of getting~abolished.
25080|0x0023BEA5|...I feel like you changed the subject all of a sudden.
25081|0x0023BEE7|...I feel like you changed the~subject all of a sudden.
25082|0x0023BF38|So, like, we need another member to prevent that from happening.
25083|0x0023BF83|So, like, we need another~member to prevent that from~happening.
25084|0x0023BFED|Oh, is that so?
25085|0x0023C007|Oh, is that so?
25086|0x0023C030|So yeah, if you join our club, we'd be able to avoid that abolishment.
25087|0x0023C081|So yeah, if you join our club,~we'd be able to avoid that~abolishment.
25088|0x0023C0E3|Oh, is that so?
25089|0x0023C0FD|Oh, is that so?
25090|0x0023C126|I'm asking you to join the Astro Club! Pretty please! Do it for me!
25091|0x0023C174|I'm asking you to join the~Astro Club! Pretty please! Do~it for me!
25092|0x0023C1E1|No, thank you.
25093|0x0023C1FA|No, thank you.
25094|0x0023C222|See, I really like the Astro Club.
25095|0x0023C24F|See, I really like the Astro~Club.
25096|0x0023C29B|...And another disjointed leap to something else.
25097|0x0023C2D7|...And another disjointed leap~to something else.
25098|0x0023C322|That's why I wanted to go stargazing with them. But I've been thinking~that it's kinda lonely without you around.
25099|0x0023C39E|That's why I wanted to go~stargazing with them. But I've~been thinking that it's kinda~lonely without you around.
25100|0x0023C440|So, Aoi-san. I'll ask you once more. Will you please join the Astro~Club?
25101|0x0023C494|So, Aoi-san. I'll ask you once~more. Will you please join the~Astro Club?
25102|0x0023C4F7|Don't you want to join the club and go stargazing with everyone on the~school rooftop?
25103|0x0023C558|Don't you want to join the club~and go stargazing with everyone~on the school rooftop?
25104|0x0023C5D8|I'd rather not.
25105|0x0023C5F2|I'd rather not.
25106|0x0023C61B|Aoi-san hesitated, unsure of how to respond.
25107|0x0023C652|Aoi-san hesitated, unsure of~how to respond.
25108|0x0023C6A8|...Why are you narrating the scene? And I didn't hesitate at all.
25109|0x0023C6F4|...Why are you narrating the~scene? And I didn't hesitate at~all.
25110|0x0023C74F|Sorry, I guess I'm just trying to force you at this point.
25111|0x0023C794|Sorry, I guess I'm just trying~to force you at this point.
25112|0x0023C7F8|You better be sorry.
25113|0x0023C817|You better be sorry.
25114|0x0023C845|So I won't demand you give me an immediate decision. Just give it some~thought.
25115|0x0023C89F|So I won't demand you give me~an immediate decision. Just~give it some thought.
25116|0x0023C918|I thought about it, and the answer is no.
25117|0x0023C94C|I thought about it, and the~answer is no.
25118|0x0023C985|That trick didn't go over as well as it did with Mare.
25119|0x0023C9C6|That trick didn't go over as~well as it did with Mare.
25120|0x0023CA16|...You won't join, no matter what?
25121|0x0023CA43|...You won't join, no matter~what?
25122|0x0023CA8F|That's what I've been saying.
25123|0x0023CAB7|That's what I've been saying.
25124|0x0023CAEE|What the heck am I supposed to do?
25125|0x0023CB1B|What the heck am I supposed to~do?
25126|0x0023CB67|...Don't ask me.
25127|0x0023CB82|...Don't ask me.
25128|0x0023CBAC|Aoi-san, what in the world do you want me to do?
25129|0x0023CBE7|Aoi-san, what in the world do~you want me to do?
25130|0x0023CC41|I want you to leave me alone.
25131|0x0023CC69|I want you to leave me alone.
25132|0x0023CC96|I had no backup plan.
25133|0x0023CCB6|I had no backup plan.
25134|0x0023CCE5|I won't give up.
25135|0x0023CD00|I won't give up.
25136|0x0023CD2C|...I want you to give up.
25137|0x0023CD50|...I want you to give up.
25138|0x0023CD83|Okay. If you don't join our club, I'll send Chinami over to your place~every day.
25139|0x0023CDDF|Okay. If you don't join our~club, I'll send Chinami over to~your place every day.
25140|0x0023CE5A|Ugh... that's just underhanded.
25141|0x0023CE84|Ugh... that's just underhanded.
25142|0x0023CEBD|So, would you like to rethink your answer?
25143|0x0023CEF2|So, would you like to rethink~your answer?
25144|0x0023CF46|...Murder is the only solution.
25145|0x0023CF70|...Murder is the only solution.
25146|0x0023CF9F|I didn't see that one coming?!
25147|0x0023CFC8|I didn't see that one coming?!
25148|0x0023D000|Err, forget what I just said.
25149|0x0023D028|Err, forget what I just said.
25150|0x0023D06F|A most wise decision.
25151|0x0023D08F|A most wise decision.
25152|0x0023D0BE|So, what were you doing with that telescope?
25153|0x0023D0F5|So, what were you doing with~that telescope?
25154|0x0023D14B|...That isn't any of your business.
25155|0x0023D179|...That isn't any of your~business.
25156|0x0023D1B6|Then won't you renew our relationship so it will be?
25157|0x0023D1F5|Then won't you renew our~relationship so it will be?
25158|0x0023D253|...I'll sue you for sexual harassment.
25159|0x0023D284|...I'll sue you for sexual~harassment.
25160|0x0023D2C4|I still won't give up.
25161|0x0023D2E5|I still won't give up.
25162|0x0023D325|...Not only Chinami-san, but you, too.
25163|0x0023D356|...Not only Chinami-san, but~you, too.
25164|0x0023D38C|Aoi-san sighed.
25165|0x0023D3A6|Aoi-san sighed.
25166|0x0023D3DF|What worth is there in involving yourselves with me...
25167|0x0023D420|What worth is there in~involving yourselves with me...
25168|0x0023D470|Well, we wanna be friends with you.
25169|0x0023D49E|Well, we wanna be friends with~you.
25170|0x0023D4D1|A look of exasperation.
25171|0x0023D4F3|A look of exasperation.
25172|0x0023D534|...And there's no merit in achieving that.
25173|0x0023D569|...And there's no merit in~achieving that.
25174|0x0023D5AD|But, the thing is, that's not your decision to make.
25175|0x0023D5EC|But, the thing is, that's not~your decision to make.
25176|0x0023D64A|So what, it's something for you to decide?
25177|0x0023D67F|So what, it's something for you~to decide?
25178|0x0023D6C3|Nope.
25179|0x0023D6D3|Nope.
25180|0x0023D6E8|Then, I said with excitement...
25181|0x0023D712|Then, I said with excitement...
25182|0x0023D74B|I'm saying that's not our present selves' decision to make.
25183|0x0023D791|I'm saying that's not our~present selves' decision to~make.
25184|0x0023D7FB|Much like how the person who sees the girl from the lookout with~affection is not my past self but the me of now.
25185|0x0023D877|Much like how the person who~sees the girl from the lookout~with affection is not my past~self but the me of now.
25186|0x0023D8F8|If our future selves don't regret the fact that we became friends,~then that is all that counts.
25187|0x0023D963|If our future selves don't~regret the fact that we became~friends, then that is all that~counts.
25188|0x0023DA5E|Hey, Chinami, did you know that Aoi-san has a telescope?
25189|0x0023DAA1|Hey, Chinami, did you know that~Aoi-san has a telescope?
25190|0x0023DAEE|I asked that question of Chinami, who had quite unusually gotten up~early, and also quite unusually she was already wearing her uniform.
25191|0x0023DB81|I asked that question of~Chinami, who had quite~unusually gotten up early, and~also quite unusually she was
25192|0x0023DC35|Hmm? Don't you mean those tarot cards?
25193|0x0023DC66|Hmm? Don't you mean those tarot~cards?
25194|0x0023DCA6|Well, she also has a telescope. I just found out yesterday.
25195|0x0023DCEC|Well, she also has a telescope.~I just found out yesterday.
25196|0x0023DD51|Oh I see. Maybe she's on the lookout for UFOs?
25197|0x0023DD8A|Oh I see. Maybe she's on the~lookout for UFOs?
25198|0x0023DDD2|Uh, normally a telescope is for stargazing.
25199|0x0023DE08|Uh, normally a telescope is for~stargazing.
25200|0x0023DE5D|Onii-chan, are you still trying to recruit her to the Astro Club?
25201|0x0023DEA9|Onii-chan, are you still trying~to recruit her to the Astro~Club?
25202|0x0023DF04|I guess so.
25203|0x0023DF1A|I guess so.
25204|0x0023DF5A|You can't do that Onii-chan! Girls all hate the guys that won't leave~'em alone! I know Aoi-chan and she's always predicting with her cards~the fateful time her dream of getting into contact with~extraterrestrial life will come true!
25205|0x0023E04E|You can't do that Onii-chan!~Girls all hate the guys that~won't leave 'em alone! I know~Aoi-chan and she's always
25206|0x0023E0CF|That last part was Chinami's usual delusional thinking.
25207|0x0023E111|That last part was Chinami's~usual delusional thinking.
25208|0x0023E162|Does she do divination with her tarot cards in the classroom?
25209|0x0023E1AA|Does she do divination with her~tarot cards in the classroom?
25210|0x0023E211|During breaks sometimes yeah.
25211|0x0023E239|During breaks sometimes yeah.
25212|0x0023E270|What kind of results does she get?
25213|0x0023E29D|What kind of results does she~get?
25214|0x0023E2E9|Rather than looking into the future it's kinda like she wishes for~something. She said it's like a good luck charm for her.
25215|0x0023E36F|Rather than looking into the~future it's kinda like she~wishes for something. She said~it's like a good luck charm for
25216|0x0023E3F5|You can use tarot cards for something like that, too?
25217|0x0023E435|You can use tarot cards for~something like that, too?
25218|0x0023E484|What's she wishing for?
25219|0x0023E4A6|What's she wishing for?
25220|0x0023E4E7|Dunno. She won't tell me.
25221|0x0023E50B|Dunno. She won't tell me.
25222|0x0023E534|If not even Chinami can get that out of her, it might have been plain~pointless for me to even ask.
25223|0x0023E5A2|If not even Chinami can get~that out of her, it might have~been plain pointless for me to~even ask.
25224|0x0023E61F|In your opinion, do you think Aoi-san loves the stars?
25225|0x0023E660|In your opinion, do you think~Aoi-san loves the stars?
25226|0x0023E6C0|I think Aoi-chan absolutely loves aliens!
25227|0x0023E6F4|I think Aoi-chan absolutely~loves aliens!
25228|0x0023E737|Okay, I was being serious. Jokes aside, what do you think?
25229|0x0023E77C|Okay, I was being serious.~Jokes aside, what do you think?
25230|0x0023E7E0|I'm never joking around! I'm always serious-mode Chinami!
25231|0x0023E824|I'm never joking around! I'm~always serious-mode Chinami!
25232|0x0023E877|Chinami aside, what do you think?
25233|0x0023E8A3|Chinami aside, what do you~think?
25234|0x0023E8F9|If you put me aside, then I'm not even in this conversation,~Onii-chan!
25235|0x0023E94B|If you put me aside, then I'm~not even in this conversation,~Onii-chan!
25236|0x0023E9A2|This conversation was going absolutely nowhere.
25237|0x0023E9DC|This conversation was going~absolutely nowhere.
25238|0x0023EA25|I guess it's about time I get going.
25239|0x0023EA54|I guess it's about time I get~going.
25240|0x0023EAA2|Oh! Hold on, hold on! I'll be ready in just a sec!
25241|0x0023EADF|Oh! Hold on, hold on! I'll be~ready in just a sec!
25242|0x0023EB30|I proceeded to casually ask Chinami something, as she was in the~process of getting up.
25243|0x0023EB92|I proceeded to casually ask~Chinami something, as she was~in the process of getting up.
25244|0x0023EC19|Say, Chinami, why do you want to be friends with Aoi-san?
25245|0x0023EC5D|Say, Chinami, why do you want~to be friends with Aoi-san?
25246|0x0023ECD9|Isn't that crystal clear?
25247|0x0023ECFD|Isn't that crystal clear?
25248|0x0023ED26|And then, as if it was the most natural thing in the world, she~said...
25249|0x0023ED78|And then, as if it was the most~natural thing in the world, she~said...
25250|0x0023EDFD|Because I love her!
25251|0x0023EE1B|Because I love her!
25252|0x0023EEB6|Morning, Aoi-chaaan!!
25253|0x0023EED6|Morning, Aoi-chaaan!!
25254|0x0023EF30|Morning.
25255|0x0023EF43|Morning.
25256|0x0023EF75|......
25257|0x0023EF86|......
25258|0x0023EFAF|Aoi-san merely shot us a quick glance and then resumed trekking up the~hill.
25259|0x0023F006|Aoi-san merely shot us a quick~glance and then resumed~trekking up the hill.
25260|0x0023F090|Wait for me, Aoi-chaaaaan!
25261|0x0023F0B5|Wait for me, Aoi-chaaaaan!
25262|0x0023F0F2|Chinami chased after her.
25263|0x0023F116|Chinami chased after her.
25264|0x0023F13F|Somehow this had become our daily routine every morning.
25265|0x0023F182|Somehow this had become our~daily routine every morning.
25266|0x0023F218|So how do you think you've done on your exams so far, Aoi-san?
25267|0x0023F261|So how do you think you've done~on your exams so far, Aoi-san?
25268|0x0023F2C9|...Same as always.
25269|0x0023F2E6|...Same as always.
25270|0x0023F33C|You seem like you're a real smart cookie!
25271|0x0023F370|You seem like you're a real~smart cookie!
25272|0x0023F3C3|...I'm not.
25273|0x0023F3D9|...I'm not.
25274|0x0023F40E|Next time maybe you can help me cheat!
25275|0x0023F43F|Next time maybe you can help me~cheat!
25276|0x0023F48F|...Instead of tutoring, you just want help cheating.
25277|0x0023F4CE|...Instead of tutoring, you~just want help cheating.
25278|0x0023F51C|As her big brother, I'd appreciate it if you could help her without~cheating.
25279|0x0023F574|As her big brother, I'd~appreciate it if you could help~her without cheating.
25280|0x0023F612|Oh, but that is a tall order, Onii-chan! I was born to use the sword~rather than the pen, and if I have to use my head, I'd much rather use~the outside than the inside!
25281|0x0023F6C5|Oh, but that is a tall order,~Onii-chan! I was born to use~the sword rather than the pen,~and if I have to use my head,
25282|0x0023F756|You're gonna do a headbutt or what?
25283|0x0023F784|You're gonna do a headbutt or~what?
25284|0x0023F7EA|...Come to think of it, she often slams her head against the desk in~class when she dozes off.
25285|0x0023F853|...Come to think of it, she~often slams her head against~the desk in class when she~dozes off.
25286|0x0023F8CB|You're keeping a good eye on her.
25287|0x0023F8F7|You're keeping a good eye on~her.
25288|0x0023F942|...I end up witnessing that even if I don't want to. It's hard to miss~since I sit directly behind her.
25289|0x0023F9B4|...I end up witnessing that~even if I don't want to. It's~hard to miss since I sit~directly behind her.
25290|0x0023FA45|Alright, so when I give you a thumbs-up during a test that'll be our~little sign! You'll accidentally drop your answer sheet and when I~pick it up for you I'll exchange it with mine! That's the plan!
25291|0x0023FB17|Alright, so when I give you a~thumbs-up during a test that'll~be our little sign! You'll~accidentally drop your answer
25292|0x0023FBB7|...You're out of your mind.
25293|0x0023FBDD|...You're out of your mind.
25294|0x0023FC12|If it seems to you like Chinami is cheating, you have my permission to~report her to the teacher.
25295|0x0023FC7E|If it seems to you like Chinami~is cheating, you have my~permission to report her to the~teacher.
25296|0x0023FD09|...Roger that.
25297|0x0023FD22|...Roger that.
25298|0x0023FD40|Aoi-san was replying to us a lot more often than she used to.
25299|0x0023FD88|Aoi-san was replying to us a~lot more often than she used~to.
25300|0x0023FDD5|That's why, if possible, I wanted to get closer to her.
25301|0x0023FE17|That's why, if possible, I~wanted to get closer to her.
25302|0x0023FE8A|Hey, Aoi-san.
25303|0x0023FEA2|Hey, Aoi-san.
25304|0x0023FEBF|I called out to her before we inevitably end up going our separate~ways at the school gate.
25305|0x0023FF25|I called out to her before we~inevitably end up going our~separate ways at the school~gate.
25306|0x0023FFC2|...What is it?
25307|0x0023FFDB|...What is it?
25308|0x00240003|I hope your wish comes true.
25309|0x0024002A|I hope your wish comes true.
25310|0x002400A1|......
25311|0x002400B2|......
25312|0x002400ED|Why are you glaring at me?!
25313|0x00240113|Why are you glaring at me?!
25314|0x00240158|...I wanted you to keep that between us.
25315|0x0024018B|...I wanted you to keep that~between us.
25316|0x002401DD|I promise, promise, promise I haven't told anyone else yet! If you~want, I won't tell anyone else! The one thing I never forget is the~promises I make with my friends!
25317|0x0024028F|I promise, promise, promise I~haven't told anyone else yet!~If you want, I won't tell~anyone else! The one thing I
25318|0x0024031B|That's the truth, so you can rest assured.
25319|0x00240350|That's the truth, so you can~rest assured.
25320|0x002403A4|......
25321|0x002403B5|......
25322|0x002403D5|I won't tell anyone either.
25323|0x002403FB|I won't tell anyone either.
25324|0x00240443|Aoi-san headed off towards the school building without saying anything~further.
25325|0x0024049D|Aoi-san headed off towards the~school building without saying~anything further.
25326|0x0024052A|...Do you think she's mad at me?
25327|0x00240555|...Do you think she's mad at~me?
25328|0x0024058F|Wasn't the best thing to say, I guess.
25329|0x002405C0|Wasn't the best thing to say, I~guess.
25330|0x0024061B|It sure as heck wasn't! If Aoi-chan won't show me her answer sheet all~'cause of this then I'm gonna hold a nasty grudge against you!
25331|0x002406AB|It sure as heck wasn't! If~Aoi-chan won't show me her~answer sheet all 'cause of this~then I'm gonna hold a nasty
25332|0x00240736|You like to use the outside of your head, yeah?
25333|0x00240770|You like to use the outside of~your head, yeah?
25334|0x00240819|That doesn't mean I want to use it for noogies, Onii-chan?!
25335|0x0024085F|That doesn't mean I want to use~it for noogies, Onii-chan?!
25336|0x002408CE|I still wanted to get Aoi-san into the Astro Club.
25337|0x0024090B|I still wanted to get Aoi-san~into the Astro Club.
25338|0x0024094D|But how to achieve that?
25339|0x00240970|But how to achieve that?
25340|0x00240998|Something told me that the answer to that question was out there~somewhere.
25341|0x002409EE|Something told me that the~answer to that question was out~there somewhere.
25342|0x00240A89|Exams ended, and at lunchtime we headed over to the cafeteria where~Asuho said...
25343|0x00240AE5|Exams ended, and at lunchtime~we headed over to the cafeteria~where Asuho said...
25344|0x00240B9B|I think I'm gonna keep handing out the flyers.
25345|0x00240BD4|I think I'm gonna keep handing~out the flyers.
25346|0x00240C46|...You mean after lunch?
25347|0x00240C69|...You mean after lunch?
25348|0x00240CB1|Yeah. If I just go home without doing anything, I don't think I'd be~able to concentrate on studying anyway.
25349|0x00240D28|Yeah. If I just go home without~doing anything, I don't think~I'd be able to concentrate on~studying anyway.
25350|0x00240DBE|I wanna know for sure that I've done everything in my power, in the~end.
25351|0x00240E11|I wanna know for sure that I've~done everything in my power, in~the end.
25352|0x00240E69|Kosame-san and I exchanged glances.
25353|0x00240E97|Kosame-san and I exchanged~glances.
25354|0x00240ECA|Asuka wasn't present. He had eaten in a hurry, and then he went off to~do some interviews about the urban legend.
25355|0x00240F46|Asuka wasn't present. He had~eaten in a hurry, and then he~went off to do some interviews~about the urban legend.
25356|0x00240FFE|Oh, it's not like you guys have to help out if you don't want to.~After all, we're still in the middle of exams week.
25357|0x0024107E|Oh, it's not like you guys have~to help out if you don't want~to. After all, we're still in~the middle of exams week.
25358|0x0024111D|It's just something I want to do myself...
25359|0x00241152|It's just something I want to~do myself...
25360|0x00241196|I'll help.
25361|0x002411AB|I'll help.
25362|0x002411F9|I'd like to help as well.
25363|0x0024121D|I'd like to help as well.
25364|0x00241260|I-I said you really don't have to...
25365|0x0024128F|I-I said you really don't have~to...
25366|0x002412CD|I'll help because I want to.
25367|0x002412F4|I'll help because I want to.
25368|0x0024133A|We feel the same way as you, Asuho-san.
25369|0x0024136C|We feel the same way as you,~Asuho-san.
25370|0x002413BD|You-chan, Kosame-chan...
25371|0x002413E0|You-chan, Kosame-chan...
25372|0x00241408|Asuho was touched by our display of camaraderie.
25373|0x00241443|Asuho was touched by our~display of camaraderie.
