# Parte 5 - Lineas 34901 a 44900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
34950|0x002FF0ED|If I'd known we would have this opportunity in advance, maybe I~would've allowed her to.
34951|0x002FF150|If I'd known we would have this~opportunity in advance, maybe I~would've allowed her to.
34952|0x002FF1D2|I got a message from Chinami-chan... She says we should all jump it at~the same time. Nice, I'm all for it.
34953|0x002FF248|I got a message from~Chinami-chan... She says we~should all jump it at the same~time. Nice, I'm all for it.
34954|0x002FF2CD|Wait, Asuka. I hear something.
34955|0x002FF2F6|Wait, Asuka. I hear something.
34956|0x002FF355|The sound of footsteps. From the speed, they seemed to be running.
34957|0x002FF3A2|The sound of footsteps. From~the speed, they seemed to be~running.
34958|0x002FF3F4|We were making a lot of noise, so it wouldn't have been weird if a~security guard came running.
34959|0x002FF45E|We were making a lot of noise,~so it wouldn't have been weird~if a security guard came~running.
34960|0x002FF4CD|I sent Chinami a message, warning her to not rush out just yet.
34961|0x002FF517|I sent Chinami a message,~warning her to not rush out~just yet.
34962|0x002FF5A3|Crap, they got us. Should we hide in the stalls?
34963|0x002FF5DE|Crap, they got us. Should we~hide in the stalls?
34964|0x002FF628|Guess we'll have to.
34965|0x002FF647|Guess we'll have to.
34966|0x002FF685|But if that mysterious life form runs away in the meantime...
34967|0x002FF6CD|But if that mysterious life~form runs away in the~meantime...
34968|0x002FF71A|Asuka was clearly having second-thoughts.
34969|0x002FF74E|Asuka was clearly having~second-thoughts.
34970|0x002FF787|The girls' restroom was veiled in silence. They must have hidden~themselves already.
34971|0x002FF7E6|The girls' restroom was veiled~in silence. They must have~hidden themselves already.
34972|0x002FF84A|...I decided to at least check who it was.
34973|0x002FF87F|...I decided to at least check~who it was.
34974|0x002FF8E0|The footsteps were close. With bated breath, I waited for the person~to appear.
34975|0x002FF93A|The footsteps were close. With~bated breath, I waited for the~person to appear.
34976|0x002FF9B2|...Geez. I finally found you.
34977|0x002FF9DA|...Geez. I finally found you.
34978|0x002FFA07|It was a familiar voice.
34979|0x002FFA2A|It was a familiar voice.
34980|0x002FFA5E|Don't go flying off like that, will you? I was looking all over for~you.
34981|0x002FFAB1|Don't go flying off like that,~will you? I was looking all~over for you.
34982|0x002FFB37|Careful not to be noticed, I covertly poked out my head.
34983|0x002FFB7A|Careful not to be noticed, I~covertly poked out my head.
34984|0x002FFBC2|That person was holding a huge scythe.
34985|0x002FFBF3|That person was holding a huge~scythe.
34986|0x002FFC71|Hey, don't hover up by the ceiling. Get your butt down here.
34987|0x002FFCB8|Hey, don't hover up by the~ceiling. Get your butt down~here.
34988|0x002FFD04|Mare was beckoning to the life form flying around by the ceiling.
34989|0x002FFD50|Mare was beckoning to the life~form flying around by the~ceiling.
34990|0x002FFDA1|(...What is she doing at Hibari High?)
34991|0x002FFDD2|(...What is she doing at Hibari~High?)
34992|0x002FFE14|That girl with the eccentric clothing... She's the girl I saw at the~beach too, right?
34993|0x002FFE75|That girl with the eccentric~clothing... She's the girl I~saw at the beach too, right?
34994|0x002FFEE5|Yeah, that's Mare.
34995|0x002FFF02|Yeah, that's Mare.
34996|0x002FFF30|So that's the rumored alien agent, huh?
34997|0x002FFF62|So that's the rumored alien~agent, huh?
34998|0x002FFF99|Rumored by nobody.
34999|0x002FFFB6|Rumored by nobody.
35000|0x002FFFFB|Hurry up and come down. Or what, are you gonna disobey your master?
35001|0x00300049|Hurry up and come down. Or~what, are you gonna disobey~your master?
35002|0x0030009C|The mysterious life form showed no signs of coming down.
35003|0x003000DF|The mysterious life form showed~no signs of coming down.
35004|0x00300140|Before long, Mare started to jump up while stretching out her hands.
35005|0x0030018F|Before long, Mare started to~jump up while stretching out~her hands.
35006|0x003001F8|I told you! To come! Down!
35007|0x0030021D|I told you! To come! Down!
35008|0x00300247|Her hand couldn't reach it at all, but as if her wish reached it, the~mysterious life form fluttered its wings and landed on Mare's head.
35009|0x003002DB|Her hand couldn't reach it at~all, but as if her wish reached~it, the mysterious life form~fluttered its wings and landed
35010|0x003003C9|How many times do I have to tell you, my head is not your nest!
35011|0x00300413|How many times do I have to~tell you, my head is not your~nest!
35012|0x00300462|She removed the life form from her head with both her hands to then~hold it in her arms.
35013|0x003004C5|She removed the life form from~her head with both her hands to~then hold it in her arms.
35014|0x0030052D|Mare then stroked its throat, causing its wings to droop.
35015|0x00300571|Mare then stroked its throat,~causing its wings to droop.
35016|0x003005BA|The light emitted by the lifeform grew weaker.
35017|0x003005F3|The light emitted by the~lifeform grew weaker.
35018|0x00300651|Eventually, its whole body became visible.
35019|0x00300686|Eventually, its whole body~became visible.
35020|0x003006CA|......
35021|0x003006DB|......
35022|0x003006FD|......
35023|0x0030070E|......
35024|0x00300724|Both of us had our breath stuck in our throats.
35025|0x0030075E|Both of us had our breath stuck~in our throats.
35026|0x003007B4|I got a message.
35027|0x003007CF|I got a message.
35028|0x00300838|Onii-chan, is that a new dragon species? (*^Å[ﬂ)…
35029|0x00300875|Onii-chan, is that a new dragon~species? (*^Å[ﬂ)…
35030|0x003008B7|I believe any dragon would be a new species, dear sister.
35031|0x003008FB|I believe any dragon would be a~new species, dear sister.
35032|0x0030094B|Next I got a message from Aoi-san.
35033|0x00300978|Next I got a message from~Aoi-san.
35034|0x003009BD|Here's hoping we have nice weather tomorrow.
35035|0x003009F5|Here's hoping we have nice~weather tomorrow.
35036|0x00300A32|She was pretending that she didn't see anything.
35037|0x00300A6D|She was pretending that she~didn't see anything.
35038|0x00300B20|Don't go flying off again, you hear me? You're not supposed to leave~your master behind and disappear somewhere.
35039|0x00300B9B|Don't go flying off again, you~hear me? You're not supposed to~leave your master behind and~disappear somewhere.
35040|0x00300C33|Do you understand?
35041|0x00300C50|Do you understand?
35042|0x00300C80|The dragon(?) licked Mare's cheek in place of an answer.
35043|0x00300CC3|The dragon(?) licked Mare's~cheek in place of an answer.
35044|0x00300D53|Kyah, h-hey... that tickles...
35045|0x00300D7C|Kyah, h-hey... that tickles...
35046|0x00300DBC|Bad boy!
35047|0x00300DCF|Bad boy!
35048|0x00300DE7|She started to discipline it in an adorable fashion.
35049|0x00300E26|She started to discipline it in~an adorable fashion.
35050|0x00300E6A|(...Is that seriously Mare?)
35051|0x00300E91|(...Is that seriously Mare?)
35052|0x00300ECF|Again...! G-Geez, I told you to stop that, you...
35053|0x00300F0B|Again...! G-Geez, I told you to~stop that, you...
35054|0x00300F5E|Bad boy!
35055|0x00300F71|Bad boy!
35056|0x00300FBC|I got a message from Asuho.
35057|0x00300FE2|I got a message from Asuho.
35058|0x00301056|Mare-chan is so cute! (ÅÜÅﬁÅÖ)/
35059|0x00301081|Mare-chan is so cute!~(ÅÜÅﬁÅÖ)/
35060|0x003010B1|I also received another message from Aoi-san.
35061|0x003010E9|I also received another message~from Aoi-san.
35062|0x00301139|(ﬂÑDﬂ)
35063|0x0030114B|(ﬂÑDﬂ)
35064|0x00301162|(...What's her deal?)
35065|0x00301182|(...What's her deal?)
35066|0x003011ED|Listen, okay? You gotta obey what your master tells you. I'll punish~you if you don't.
35067|0x0030124E|Listen, okay? You gotta obey~what your master tells you.~I'll punish you if you don't.
35068|0x003012B4|(...Oh crap, I'm about to laugh my ass off here.)
35069|0x003012F0|(...Oh crap, I'm about to laugh~my ass off here.)
35070|0x00301343|Kyah, nooo, I told you not to lick me...
35071|0x00301376|Kyah, nooo, I told you not to~lick me...
35072|0x003013C0|Bad boy!
35073|0x003013D3|Bad boy!
35074|0x003013FB|AHAHAHAHAHAHAHAHAHA!!!!!!
35075|0x0030141F|AHAHAHAHAHAHAHAHAHA!!!!!!
35076|0x00301448|I couldn't hold it in any longer.
35077|0x00301474|I couldn't hold it in any~longer.
35078|0x00301538|Mare leapt up in surprise with the dragon(?) still in her hands.
35079|0x00301583|Mare leapt up in surprise with~the dragon(?) still in her~hands.
35080|0x00301602|With my laughter as a signal, the others who had been hiding also came~out.
35081|0x00301658|With my laughter as a signal,~the others who had been hiding~also came out.
35082|0x003016F0|You were super adorable, Mare-chanÅ`!
35083|0x00301720|You were super adorable,~Mare-chanÅ`!
35084|0x0030178A|U-Um, good evening!
35085|0x003017A8|U-Um, good evening!
35086|0x0030180D|Is that little guy your dragon? Does it eat souffles? Can I give it~one?!
35087|0x00301861|Is that little guy your dragon?~Does it eat souffles? Can I~give it one?!
35088|0x003018EE|...Is this thing real? It's not artificial?
35089|0x00301924|...Is this thing real? It's not~artificial?
35090|0x00301993|Can I touch it? No, before that, let me take a picture of the two of~you!
35091|0x003019E7|Can I touch it? No, before~that, let me take a picture of~the two of you!
35092|0x00301A9B|Huh, huh...? What...?
35093|0x00301ABB|Huh, huh...? What...?
35094|0x00301AE0|Mare hadn't yet grasped the situation, and in that confused state,~Asuka started taking picture after picture of her.
35095|0x00301B60|Mare hadn't yet grasped the~situation, and in that confused~state, Asuka started taking~picture after picture of her.
35096|0x00301C03|Mare.
35097|0x00301C13|Mare.
35098|0x00301C28|Belatedly, I also approached her.
35099|0x00301C54|Belatedly, I also approached~her.
35100|0x00301C8F|Fancy meeting you here, huh?
35101|0x00301CB6|Fancy meeting you here, huh?
35102|0x00301D10|Having spotted me, Mare ran over at full speed and hid behind my back.
35103|0x00301D61|Having spotted me, Mare ran~over at full speed and hid~behind my back.
35104|0x00301E07|What are you doing here... You-kun...
35105|0x00301E37|What are you doing here...~You-kun...
35106|0x00301E6C|From behind my back, she questioned me in a muffled voice.
35107|0x00301EB1|From behind my back, she~questioned me in a muffled~voice.
35108|0x00301F05|Just doing a test of courage. What about you? I thought you said you~hadn't ever been to Hibari High before.
35109|0x00301F7C|Just doing a test of courage.~What about you? I thought you~said you hadn't ever been to~Hibari High before.
35110|0x00302010|...I came for the first time yesterday.
35111|0x00302042|...I came for the first time~yesterday.
35112|0x00302079|So I guess it must have been because she was here at the school~building that I wasn't able to find her at the lookout last night.
35113|0x00302106|So I guess it must have been~because she was here at the~school building that I wasn't~able to find her at the lookout
35114|0x0030218C|Which also means that the light-emitting disk the guys on the baseball~team saw was the dragon(?) resting on Mare's head.
35115|0x00302210|Which also means that the~light-emitting disk the guys on~the baseball team saw was the~dragon(?) resting on Mare's
35116|0x003022C8|Come on, Kogasaka. Don't keep her all to yourself, man, introduce us.
35117|0x00302318|Come on, Kogasaka. Don't keep~her all to yourself, man,~introduce us.
35118|0x00302389|In response to Asuka's voice, Mare ended up fully hiding herself~behind me.
35119|0x003023DF|In response to Asuka's voice,~Mare ended up fully hiding~herself behind me.
35120|0x0030243A|Among those of us here, Asuka was the only one Mare hadn't properly~talked to before.
35121|0x0030249A|Among those of us here, Asuka~was the only one Mare hadn't~properly talked to before.
35122|0x00302546|Mare, that guy over there is Asuka Mirai. He's a friend of mine.
35123|0x00302591|Mare, that guy over there is~Asuka Mirai. He's a friend of~mine.
35124|0x003025EB|......
35125|0x003025FC|......
35126|0x00302651|Nice to meetcha, Mare-chan. So yeah, care if I ask you a few~questions?
35127|0x003026A3|Nice to meetcha, Mare-chan. So~yeah, care if I ask you a few~questions?
35128|0x0030272F|Don't do that, Asuka-kun. You're scaring her.
35129|0x00302767|Don't do that, Asuka-kun.~You're scaring her.
35130|0x003027BE|Just one, I promise. There's one thing I've been dying to confirm ever~since I heard about her from you guys.
35131|0x00302836|Just one, I promise. There's~one thing I've been dying to~confirm ever since I heard~about her from you guys.
35132|0x00302908|Is that all right, Mare?
35133|0x0030292B|Is that all right, Mare?
35134|0x0030296B|...Whatever.
35135|0x00302982|...Whatever.
35136|0x0030299E|Having received permission, Asuka went ahead and asked his question,~while primly intoning every single syllable.
35137|0x00302A1A|Having received permission,~Asuka went ahead and asked his~question, while primly intoning~every single syllable.
35138|0x00302AE1|Are. You. Human?
35139|0x00302AFC|Are. You. Human?
35140|0x00302B26|......
35141|0x00302B37|......
35142|0x00302B4D|It felt like a pretty adequate summary of everything that had been~bothering me in regards to Mare.
35143|0x00302BBB|It felt like a pretty adequate~summary of everything that had~been bothering me in regards to~Mare.
35144|0x00302C2E|Without any speck of hesitation, Mare replied.
35145|0x00302C67|Without any speck of~hesitation, Mare replied.
35146|0x00302CEA|I'm a shinigami.
35147|0x00302D05|I'm a shinigami.
35148|0x00302D3F|...That mean you aren't human?
35149|0x00302D68|...That mean you aren't human?
35150|0x00302DAE|I don't know, but I am a shinigami. A shinigami that reaps nightmares.
35151|0x00302DFF|I don't know, but I am a~shinigami. A shinigami that~reaps nightmares.
35152|0x00302E6D|I think that's sufficient.
35153|0x00302E92|I think that's sufficient.
35154|0x00302ED6|...Uh, like, you seriously think so?
35155|0x00302F05|...Uh, like, you seriously~think so?
35156|0x00302F7F|It's good enough for me.
35157|0x00302FA2|It's good enough for me.
35158|0x00303001|Y-Yeah, I think Mare-san is just Mare-san.
35159|0x00303036|Y-Yeah, I think Mare-san is~just Mare-san.
35160|0x003030BF|Personally, I'd rather she was an extraterrestrial!
35161|0x003030FD|Personally, I'd rather she was~an extraterrestrial!
35162|0x00303175|Yeah, it's quite common for kids that age to fantasize about being~their favorite character.
35163|0x003031DC|Yeah, it's quite common for~kids that age to fantasize~about being their favorite~character.
35164|0x0030329F|...I don't have any problem with the first two, but can I just go~ahead and punch the other two?
35165|0x0030330A|...I don't have any problem~with the first two, but can I~just go ahead and punch the~other two?
35166|0x0030337A|Don't ask me.
35167|0x00303392|Don't ask me.
35168|0x003033D1|You aren't the shinigami from Hibari High's urban legend?
35169|0x00303415|You aren't the shinigami from~Hibari High's urban legend?
35170|0x00303476|I don't really know about that shinigami, but I don't think so.
35171|0x003034C0|I don't really know about that~shinigami, but I don't think~so.
35172|0x0030351B|You aren't an undercover alien agent trying to blend into human~society, stealthily waiting for your chance to either establish~friendly relations or start an invasion of Earth?
35173|0x003035D7|You aren't an undercover alien~agent trying to blend into~human society, stealthily~waiting for your chance to
35174|0x0030366D|I have literally no idea what you're saying.
35175|0x003036A4|I have literally no idea what~you're saying.
35176|0x003036FA|You have your flying saucer parked nearby somewhere, right?
35177|0x00303740|You have your flying saucer~parked nearby somewhere, right?
35178|0x003037A3|I've never ever seen something like that, nor heard of it.
35179|0x003037E8|I've never ever seen something~like that, nor heard of it.
35180|0x00303840|Asuka got disheartened. That wasn't what he hoped to hear.
35181|0x00303885|Asuka got disheartened. That~wasn't what he hoped to hear.
35182|0x0030393A|The dragon(?) that was using Mare's head as its nest flapped its wings~and started to fly.
35183|0x0030399F|The dragon(?) that was using~Mare's head as its nest flapped~its wings and started to fly.
35184|0x00303A2C|Ah!! Hey!
35185|0x00303A40|Ah!! Hey!
35186|0x00303A78|It started to circle around by the ceiling and didn't come down~despite Mare's prompts.
35187|0x00303ADA|It started to circle around by~the ceiling and didn't come~down despite Mare's prompts.
35188|0x00303B4B|So, um, what is that thing?
35189|0x00303B71|So, um, what is that thing?
35190|0x00303BA6|My servant.
35191|0x00303BBC|My servant.
35192|0x00303BE1|...Don't you mean pet?
35193|0x00303C02|...Don't you mean pet?
35194|0x00303C32|Servant.
35195|0x00303C45|Servant.
35196|0x00303CA3|I didn't see that little guy with you when we met before, though.
35197|0x00303CEF|I didn't see that little guy~with you when we met before,~though.
35198|0x00303D73|Not too long ago I spotted him at the lookout and made him my servant.
35199|0x00303DC4|Not too long ago I spotted him~at the lookout and made him my~servant.
35200|0x00303E59|Whoa! That means the lookout is an otherworldly place infested with~demons!
35201|0x00303EAF|Whoa! That means the lookout is~an otherworldly place infested~with demons!
35202|0x00303F14|Do you want my fist?
35203|0x00303F33|Do you want my fist?
35204|0x00303FC7|I didn't mean to defile your memories so please spare me the noogie!
35205|0x00304016|I didn't mean to defile your~memories so please spare me the~noogie!
35206|0x003040B3|...In all seriousness, is that really a living breathing thing?
35207|0x003040FD|...In all seriousness, is that~really a living breathing~thing?
35208|0x0030417F|He's obviously not artificial. I mean, just look at him flying around.
35209|0x003041D0|He's obviously not artificial.~I mean, just look at him flying~around.
35210|0x00304240|Impossible.
35211|0x00304256|Impossible.
35212|0x00304289|Reality clearly says otherwise.
35213|0x003042B3|Reality clearly says otherwise.
35214|0x003042FC|My theory is that it must be a remote-control toy you got for~Christmas.
35215|0x0030434F|My theory is that it must be a~remote-control toy you got for~Christmas.
35216|0x003043BF|...I guess you're just dead set on treating me like a little kid no~matter what.
35217|0x0030441A|...I guess you're just dead set~on treating me like a little~kid no matter what.
35218|0x00304494|Kids will be kids, and kids should be kids.
35219|0x003044CA|Kids will be kids, and kids~should be kids.
35220|0x0030451D|...I swear one day I'm gonna reap this girl when she's not looking.
35221|0x0030456B|...I swear one day I'm gonna~reap this girl when she's not~looking.
35222|0x003045BE|You only have to take your eyes off them for a second for things to~get ugly between these two.
35223|0x00304628|You only have to take your eyes~off them for a second for~things to get ugly between~these two.
35224|0x003046DD|Think Draggy would like this?
35225|0x00304705|Think Draggy would like this?
35226|0x0030473D|Chinami took out a souffle from the bundle she had.
35227|0x0030477B|Chinami took out a souffle from~the bundle she had.
35228|0x003047C8|Draggy?
35229|0x003047DA|Draggy?
35230|0x0030480B|It's a dragon, so Draggy!
35231|0x0030482F|It's a dragon, so Draggy!
35232|0x00304862|I guess this is a good time to ask, but does that guy have a name?
35233|0x003048AF|I guess this is a good time to~ask, but does that guy have a~name?
35234|0x0030493A|Not really.
35235|0x00304950|Not really.
35236|0x003049B3|Draggy(?) picked the souffle out of Chinami's outstretched hand, then~landed on Mare's head and began to eat it.
35237|0x00304A2E|Draggy(?) picked the souffle~out of Chinami's outstretched~hand, then landed on Mare's~head and began to eat it.
35238|0x00304AF8|Hey, stop that! You'll get crumbs all over my head!
35239|0x00304B36|Hey, stop that! You'll get~crumbs all over my head!
35240|0x00304B8A|Bad boy!
35241|0x00304B9D|Bad boy!
35242|0x00304BBF|AHAHAHAHAHAHAHAHAHA!!!
35243|0x00304BE0|AHAHAHAHAHAHAHAHAHA!!!
35244|0x00304C64|...You're that eager to taste my scythe?
35245|0x00304C97|...You're that eager to taste~my scythe?
35246|0x00304CD9|Chill out, I'm just kidding! Don't hold up your scythe, please!
35247|0x00304D23|Chill out, I'm just kidding!~Don't hold up your scythe,~please!
35248|0x00304DA8|Oh, you and your little baby dragon are just the cutest pair!
35249|0x00304DF0|Oh, you and your little baby~dragon are just the cutest~pair!
35250|0x00304E6F|Kyaah! Don't hug me!
35251|0x00304E8E|Kyaah! Don't hug me!
35252|0x00304EB2|The two jostled around.
35253|0x00304ED4|The two jostled around.
35254|0x00304F4B|But man, a dragon? Does a dragon classify as a bird? Or a mammal?
35255|0x00304F97|But man, a dragon? Does a~dragon classify as a bird? Or a~mammal?
35256|0x00304FF2|Reptile, maybe... However, new mammal species are much rarer~discoveries when compared to other classes.
35257|0x00305065|Reptile, maybe... However, new~mammal species are much rarer~discoveries when compared to~other classes.
35258|0x003050F7|Huh, the more you know. Well, maybe you'll find some other neat~creature if you search the lookout.
35259|0x00305165|Huh, the more you know. Well,~maybe you'll find some other~neat creature if you search the~lookout.
35260|0x003051E2|Asuka, just for the recordÑü
35261|0x00305209|Asuka, just for the recordÑü
35262|0x0030524F|I know, I'm not gonna take this to the media or anything. My interests~lie with all things supernatural, and unfortunately, dragons belong to~the realm of fantasy.
35263|0x003052FD|I know, I'm not gonna take this~to the media or anything. My~interests lie with all things~supernatural, and
35264|0x003053DF|U-Um, may I pet him...?
35265|0x00305401|U-Um, may I pet him...?
35266|0x00305440|Sure.
35267|0x00305450|Sure.
35268|0x00305465|Suzuha-chan started nervously petting the dragon's head.
35269|0x003054A8|Suzuha-chan started nervously~petting the dragon's head.
35270|0x0030550C|The dragon closed its eyes in apparent bliss, bringing a smile to~Suzuha-chan's face.
35271|0x0030556C|The dragon closed its eyes in~apparent bliss, bringing a~smile to Suzuha-chan's face.
35272|0x00305610|All right Draggy, say 'ahh'.
35273|0x00305637|All right Draggy, say 'ahh'.
35274|0x00305663|We intended for the souffles to be our late night snack, but they~ended up being dragon fodder instead.
35275|0x003056D5|We intended for the souffles to~be our late night snack, but~they ended up being dragon~fodder instead.
35276|0x0030578C|Mare-chan, are you fine with his name being Draggy?
35277|0x003057CA|Mare-chan, are you fine with~his name being Draggy?
35278|0x00305825|Whatever.
35279|0x00305839|Whatever.
35280|0x0030585C|Well, he's yours, so shouldn't you make the final decision on his~name?
35281|0x003058AE|Well, he's yours, so shouldn't~you make the final decision on~his name?
35282|0x0030591D|Why does he even need a name?
35283|0x00305945|Why does he even need a name?
35284|0x0030597C|...Uh, you gave yourself a name too, right? You said that it'd be~inconvenient without one.
35285|0x003059E2|...Uh, you gave yourself a name~too, right? You said that it'd~be inconvenient without one.
35286|0x00305A4D|I still didn't know her real name, since Mare was an assumed name.
35287|0x00305A9A|I still didn't know her real~name, since Mare was an assumed~name.
35288|0x00305AEC|Well, that's not important right now.
35289|0x00305B1C|Well, that's not important~right now.
35290|0x00305B77|What have you been calling him so far?
35291|0x00305BA8|What have you been calling him~so far?
35292|0x00305BF6|Servant.
35293|0x00305C09|Servant.
35294|0x00305C2B|...That's animal cruelty.
35295|0x00305C4F|...That's animal cruelty.
35296|0x00305C90|Is it?
35297|0x00305CA1|Is it?
35298|0x00305CC1|Yeah.
35299|0x00305CD1|Yeah.
35300|0x00305CFE|Then I'll go with underling.
35301|0x00305D25|Then I'll go with underling.
35302|0x00305D51|That's not helping.
35303|0x00305D6F|That's not helping.
35304|0x00305DC9|I'll feel bad for the poor little fella if you don't give him a proper~name...
35305|0x00305E22|I'll feel bad for the poor~little fella if you don't give~him a proper name...
35306|0x00305E8B|Suzuha-chan said while petting his head.
35307|0x00305EBE|Suzuha-chan said while petting~his head.
35308|0x00305F0E|...I'll give it some thought if you say so.
35309|0x00305F44|...I'll give it some thought if~you say so.
35310|0x00305F7F|Seems like Suzuha-chan was ranked quite highly on Mare's list.
35311|0x00305FC8|Seems like Suzuha-chan was~ranked quite highly on Mare's~list.
35312|0x00306055|I think Draggy is picture perfect!
35313|0x00306082|I think Draggy is picture~perfect!
35314|0x003060CC|No.
35315|0x003060DA|No.
35316|0x00306112|But why? Why?! It's super cute!
35317|0x0030613C|But why? Why?! It's super cute!
35318|0x00306183|You're loud and don't shut up, so anything you say is out.
35319|0x003061C8|You're loud and don't shut up,~so anything you say is out.
35320|0x00306212|And Chinami was ranked somewhere at the bottom.
35321|0x0030624C|And Chinami was ranked~somewhere at the bottom.
35322|0x003062D1|Mare lifted the dragon off her head and looked at him from the front.
35323|0x00306321|Mare lifted the dragon off her~head and looked at him from the~front.
35324|0x0030638E|He's pretty ugly now that I get a good look at him.
35325|0x003063CC|He's pretty ugly now that I get~a good look at him.
35326|0x00306419|Sheesh, you'll hurt his feelings...
35327|0x00306447|Sheesh, you'll hurt his~feelings...
35328|0x00306492|Maybe that's a good idea.
35329|0x003064B6|Maybe that's a good idea.
35330|0x003064E9|What is?
35331|0x003064FC|What is?
35332|0x0030652C|The name of the bird from the Tanabata legend you told me.
35333|0x00306571|The name of the bird from the~Tanabata legend you told me.
35334|0x003065C5|...Magpie?
35335|0x003065DA|...Magpie?
35336|0x0030660C|Yep.
35337|0x0030661B|Yep.
35338|0x0030666E|What's a magpie?
35339|0x00306689|What's a magpie?
35340|0x003066DE|Magpies are the birds that become the bridge stretching over the Milky~Way that allow Orihime and Hikoboshi to meet.
35341|0x0030675D|Magpies are the birds that~become the bridge stretching~over the Milky Way that allow~Orihime and Hikoboshi to meet.
35342|0x003067FB|Oh I see. That means his name should be Maggy!
35343|0x00306834|Oh I see. That means his name~should be Maggy!
35344|0x003068A9|Maddo works, too.
35345|0x003068C5|Maddo works, too.
35346|0x00306942|Good for you, Maddo. You got yourself a proper name now.
35347|0x00306985|Good for you, Maddo. You got~yourself a proper name now.
35348|0x00306A21|BAAW!
35349|0x00306A31|BAAW!
35350|0x00306A75|HOT! HOT! HOOOT!!!
35351|0x00306A92|HOT! HOT! HOOOT!!!
35352|0x00306AC8|Oh my gosh! Maggy just spewed fire and fried Onii-chan's head!
35353|0x00306B11|Oh my gosh! Maggy just spewed~fire and fried Onii-chan's~head!
35354|0x00306B69|I think Maggy likes it, too.
35355|0x00306B90|I think Maggy likes it, too.
35356|0x00306BC6|How, exactly?! He attacked me just now!!
35357|0x00306BF9|How, exactly?! He attacked me~just now!!
