# Parte 12 - Lineas 104901 a 115344
# Total en esta parte: 10444 strings
# Formato: ID|ADDRESS|TEXT
#
104967|0x0080CC24|I nimbly changed into my normal~clothes and headed downstairs.
104968|0x0080CC9C|Ah... Onii-chan.
104969|0x0080CCB7|Ah... Onii-chan.
104970|0x0080CCD7|As I entered the living room, I heard Chinami's voice.
104971|0x0080CD18|As I entered the living room, I~heard Chinami's voice.
104972|0x0080CD75|She was in the kitchen.
104973|0x0080CD97|She was in the kitchen.
104974|0x0080CDCA|Good morning...
104975|0x0080CDE4|Good morning...
104976|0x0080CE18|She didn't sound very energetic as she greeted me.
104977|0x0080CE55|She didn't sound very energetic~as she greeted me.
104978|0x0080CE97|...Perhaps because of last night?
104979|0x0080CEC3|...Perhaps because of last~night?
104980|0x0080CEF4|Maybe it still hurt. I can't imagine what kind of pain that was, of~course, but there's no doubt it still must have hurt.
104981|0x0080CF78|Maybe it still hurt. I can't~imagine what kind of pain that~was, of course, but there's no~doubt it still must have hurt.
104982|0x0080D001|So if she was preparing breakfast in spite of that, I had to stop her.
104983|0x0080D052|So if she was preparing~breakfast in spite of that, I~had to stop her.
104984|0x0080D0A8|I proceeded to enter the kitchen.
104985|0x0080D0D4|I proceeded to enter the~kitchen.
104986|0x0080D119|Chinami was in the process of making breakfast.
104987|0x0080D153|Chinami was in the process of~making breakfast.
104988|0x0080D192|My guess was right on the mark.
104989|0x0080D1BC|My guess was right on the mark.
104990|0x0080D1EB|However, what I didn't guess at all was the point of impact of the~nuclear missile that was Chinami.
104991|0x0080D25A|However, what I didn't guess at~all was the point of impact of~the nuclear missile that was~Chinami.
104992|0x0080D2F6|Morning, Onii-chan...
104993|0x0080D316|Morning, Onii-chan...
104994|0x0080D352|I slammed my face into the desk.
104995|0x0080D37D|I slammed my face into the~desk.
104996|0x0080D3DA|Why the hell are you out here naked first thing in the morning...?
104997|0x0080D427|Why the hell are you out here~naked first thing in the~morning...?
104998|0x0080D485|I-I know...
104999|0x0080D49B|I-I know...
105000|0x0080D4B6|Chinami fidgeted.
105001|0x0080D4D2|Chinami fidgeted.
105002|0x0080D4FF|But you see, like, I was getting antsy...
105003|0x0080D533|But you see, like, I was~getting antsy...
105004|0x0080D578|I was thinking, like, maybe there are other things you do when you're~boyfriend and girlfriend...
105005|0x0080D5E4|I was thinking, like, maybe~there are other things you do~when you're boyfriend and~girlfriend...
105006|0x0080D661|So, umm, last night I asked for help...
105007|0x0080D693|So, umm, last night I asked for~help...
105008|0x0080D6D6|I called Aoi-chan and asked her what kind of things they do...
105009|0x0080D71F|I called Aoi-chan and asked her~what kind of things they do...
105010|0x0080D779|And then, um...
105011|0x0080D793|And then, um...
105012|0x0080D7B2|...So Aoi-san told her she should get out here in a naked apron?
105013|0x0080D7FD|...So Aoi-san told her she~should get out here in a naked~apron?
105014|0x0080D857|What the heck did that girl teach you...
105015|0x0080D88A|What the heck did that girl~teach you...
105016|0x0080D8CE|I-Is there something wrong...?
105017|0x0080D8F7|I-Is there something wrong...?
105018|0x0080D92F|In one way, you got it all wrong... But in another way, I think you~got it right...
105019|0x0080D98D|In one way, you got it all~wrong... But in another way, I~think you got it right...
105020|0x0080DA07|So this is okay...?
105021|0x0080DA25|So this is okay...?
105022|0x0080DA48|She was bashfully holding a frying pan, and I could see a pack of eggs~on the countertop.
105023|0x0080DAAC|She was bashfully holding a~frying pan, and I could see a~pack of eggs on the countertop.
105024|0x0080DB15|So she was planning to make (horribly burnt) fried eggs.
105025|0x0080DB58|So she was planning to make~(horribly burnt) fried eggs.
105026|0x0080DBA0|Good god, what would Shino-san say if she got up and saw Chinami out~in the kitchen naked except for an apron?
105027|0x0080DC19|Good god, what would Shino-san~say if she got up and saw~Chinami out in the kitchen~naked except for an apron?
105028|0x0080DC97|...Though, honestly, she might just ignore it if she was still half~asleep.
105029|0x0080DCED|...Though, honestly, she might~just ignore it if she was still~half asleep.
105030|0x0080DD58|Chinami, stop.
105031|0x0080DD71|Chinami, stop.
105032|0x0080DD9B|Huh...?
105033|0x0080DDAD|Huh...?
105034|0x0080DDD4|You could get seriously hurt without any clothes on. Go get changed~now.
105035|0x0080DE27|You could get seriously hurt~without any clothes on. Go get~changed now.
105036|0x0080DE96|B-But...
105037|0x0080DEA9|B-But...
105038|0x0080DECB|I understand what you were trying to do, don't worry.
105039|0x0080DF0B|I understand what you were~trying to do, don't worry.
105040|0x0080DF50|Just the fact that she went through that much effort for my sake was~enough.
105041|0x0080DFA7|Just the fact that she went~through that much effort for my~sake was enough.
105042|0x0080E00F|Onii-chan... you want me to put my clothes on?
105043|0x0080E048|Onii-chan... you want me to put~my clothes on?
105044|0x0080E090|...Of course I do.
105045|0x0080E0AD|...Of course I do.
105046|0x0080E0DB|But according to my Big Brother Ethogram, whenever you get all gruffy~you're actually just hiding your embarrassment and inside your mind~you're fighting with your rapist protagonist instincts and„Ÿ
105047|0x0080E1AC|But according to my Big Brother~Ethogram, whenever you get all~gruffy you're actually just~hiding your embarrassment and
105048|0x0080E23F|I ripped it to shreds.
105049|0x0080E260|I ripped it to shreds.
105050|0x0080E2C8|Oh no! The final copy of my life's work is no more?!
105051|0x0080E307|Oh no! The final copy of my~life's work is no more?!
105052|0x0080E34B|I teared up with pride after finally disposing of all eight volumes~„Ÿ four Big Brother Observation Diaries plus four Big Brother~Ethograms.
105053|0x0080E3E2|I teared up with pride after~finally disposing of all eight~volumes „Ÿ four Big Brother~Observation Diaries plus four
105054|0x0080E493|N-No way... the very purpose of my life that I'd been crafting with my~own two hands...
105055|0x0080E4F5|N-No way... the very purpose of~my life that I'd been crafting~with my own two hands...
105056|0x0080E55C|Chinami wept sorrowfully.
105057|0x0080E580|Chinami wept sorrowfully.
105058|0x0080E5B3|Come on, Chinami. Don't get so down.
105059|0x0080E5E2|Come on, Chinami. Don't get so~down.
105060|0x0080E622|Ah... Onii-chan...
105061|0x0080E63F|Ah... Onii-chan...
105062|0x0080E66B|That's a purpose in life you have no need for any longer. We'll just~have to build something of our own together that's worth cherishing.
105063|0x0080E6FF|That's a purpose in life you~have no need for any longer.~We'll just have to build~something of our own together
105064|0x0080E796|Onii-chan...
105065|0x0080E7AD|Onii-chan...
105066|0x0080E7C9|I forcibly brought this whole thing to an emotional conclusion.
105067|0x0080E813|I forcibly brought this whole~thing to an emotional~conclusion.
105068|0x0080E89B|All right, Onii-chan! From now on we'll be writing the Big Brother~Development Report together for the sake of our future!
105069|0x0080E920|All right, Onii-chan! From now~on we'll be writing the Big~Brother Development Report~together for the sake of our
105070|0x0080E9A2|I won the battle against her first two volumes, but this war had only~just begun.
105071|0x0080E9FE|I won the battle against her~first two volumes, but this war~had only just begun.
105072|0x0080EA7E|I told Chinami to go change, and in the meantime, I quickly got~breakfast ready.
105073|0x0080EAD9|I told Chinami to go change,~and in the meantime, I quickly~got breakfast ready.
105074|0x0080EB39|Chinami still wasn't satisfied with me making breakfast.
105075|0x0080EB7C|Chinami still wasn't satisfied~with me making breakfast.
105076|0x0080EBC4|She boasted about how she'd make lunch in exchange, which I agreed to~without too much fuss.
105077|0x0080EC2B|She boasted about how she'd~make lunch in exchange, which I~agreed to without too much~fuss.
105078|0x0080EC97|I had no problem with her cooking.
105079|0x0080ECC4|I had no problem with her~cooking.
105080|0x0080ECF6|Unlike before.
105081|0x0080ED0F|Unlike before.
105082|0x0080ED2D|That's how our relationship had changed.
105083|0x0080ED60|That's how our relationship had~changed.
105084|0x0080EDC7|We didn't have work until afternoon.
105085|0x0080EDF6|We didn't have work until~afternoon.
105086|0x0080EE2A|Since we had some time before then, we figured we'd stroll around the~town together.
105087|0x0080EE89|Since we had some time before~then, we figured we'd stroll~around the town together.
105088|0x0080EF24|Gotta say, you're even more clingy than usual today.
105089|0x0080EF63|Gotta say, you're even more~clingy than usual today.
105090|0x0080EFC1|Of course I am! That's because we're like an official couple now!
105091|0x0080F00D|Of course I am! That's because~we're like an official couple~now!
105092|0x0080F068|I don't know if anyone else recognizes it as official, though.
105093|0x0080F0B1|I don't know if anyone else~recognizes it as official,~though.
105094|0x0080F119|As long as you admit that we're official!
105095|0x0080F14D|As long as you admit that we're~official!
105096|0x0080F190|And you're officially annoying the crap out of me?
105097|0x0080F1CD|And you're officially annoying~the crap out of me?
105098|0x0080F233|What are you doing, Onii-chan?! Don't spoil our sugary sweet rosy~conversation!
105099|0x0080F28D|What are you doing, Onii-chan?!~Don't spoil our sugary sweet~rosy conversation!
105100|0x0080F2F6|...You wanna have a sugary sweet, rosy conversation?
105101|0x0080F335|...You wanna have a sugary~sweet, rosy conversation?
105102|0x0080F392|Chinami immediately nodded yes.
105103|0x0080F3BC|Chinami immediately nodded yes.
105104|0x0080F405|Aoi-chan told me that's what you do when you're in a relationship with~someone!
105105|0x0080F45F|Aoi-chan told me that's what~you do when you're in a~relationship with someone!
105106|0x0080F4BE|Chinami tightly latched onto my arm.
105107|0x0080F4ED|Chinami tightly latched onto my~arm.
105108|0x0080F53B|And going on dates like this is also something you do!
105109|0x0080F57C|And going on dates like this is~also something you do!
105110|0x0080F5C2|Compared to the naked apron, this was a perfectly normal thing to do~indeed.
105111|0x0080F619|Compared to the naked apron,~this was a perfectly normal~thing to do indeed.
105112|0x0080F67F|So where do you want to go?
105113|0x0080F6A5|So where do you want to go?
105114|0x0080F6EA|Well the one place you gotta go to as a couple, duh!
105115|0x0080F729|Well the one place you gotta go~to as a couple, duh!
105116|0x0080F777|Like a place where we can have a sugary sweet, rosy conversation?
105117|0x0080F7C3|Like a place where we can have~a sugary sweet, rosy~conversation?
105118|0x0080F841|Yep!
105119|0x0080F850|Yep!
105120|0x0080F86E|Let's see, which realm of the dead should we go with? We have hell,~the Hades...
105121|0x0080F8C9|Let's see, which realm of the~dead should we go with? We have~hell, the Hades...
105122|0x0080F94E|There's something terribly strange about your train of thought!
105123|0x0080F998|There's something terribly~strange about your train of~thought!
105124|0x0080F9F1|Ever been to the music box store?
105125|0x0080FA1D|Ever been to the music box~store?
105126|0x0080FA68|Hmm? A music box store?
105127|0x0080FA8A|Hmm? A music box store?
105128|0x0080FABB|Yeah. They sell kaleidoscope music boxes there.
105129|0x0080FAF5|Yeah. They sell kaleidoscope~music boxes there.
105130|0x0080FB4E|I do remember going there once in the past...
105131|0x0080FB86|I do remember going there once~in the past...
105132|0x0080FBCD|Did you check out their kaleidoscope music boxes?
105133|0x0080FC09|Did you check out their~kaleidoscope music boxes?
105134|0x0080FC4A|Chinami shook her head.
105135|0x0080FC6C|Chinami shook her head.
105136|0x0080FCAD|What are those like anyway?
105137|0x0080FCD3|What are those like anyway?
105138|0x0080FD08|Like the name suggests, music boxes with a kaleidoscope attached to~them.
105139|0x0080FD5C|Like the name suggests, music~boxes with a kaleidoscope~attached to them.
105140|0x0080FDC1|You can use them as kaleidoscopes too?
105141|0x0080FDF2|You can use them as~kaleidoscopes too?
105142|0x0080FE32|Yep. Right while you're enjoying the melody.
105143|0x0080FE69|Yep. Right while you're~enjoying the melody.
105144|0x0080FEA5|Chinami tightly latched onto my arm again.
105145|0x0080FEDA|Chinami tightly latched onto my~arm again.
105146|0x0080FF2E|A kaleidoscope huh? The last time I looked through one of those was~way back in elementary school!
105147|0x0080FF9B|A kaleidoscope huh? The last~time I looked through one of~those was way back in~elementary school!
105148|0x00810017|Guess we'll go there then.
105149|0x0081003C|Guess we'll go there then.
105150|0x00810081|Ignoring whether we could have a a sugary sweet conversation anyway...
105151|0x008100D2|Ignoring whether we could have~a a sugary sweet conversation~anyway...
105152|0x00810128|I'd say it was a great spot for either lovers or for family.
105153|0x0081016F|I'd say it was a great spot for~either lovers or for family.
105154|0x008101F3|Huh?! Hey, Onii-chan...
105155|0x00810215|Huh?! Hey, Onii-chan...
105156|0x0081023C|Chinami suddenly looked up at the sky.
105157|0x0081026D|Chinami suddenly looked up at~the sky.
105158|0x00810305|Something hit me just now.
105159|0x0081032A|Something hit me just now.
105160|0x0081036E|It was cold, so maybe...
105161|0x00810391|It was cold, so maybe...
105162|0x008103B9|(Rain?)
105163|0x008103CB|(Rain?)
105164|0x008103E2|The moment that thought passed through my mind, a raindrop hit my head~as well.
105165|0x0081043C|The moment that thought passed~through my mind, a raindrop hit~my head as well.
105166|0x0081049B|Despite the sun still visibly shining in the sky, heavy clouds had~started to move in.
105167|0x008104FC|Despite the sun still visibly~shining in the sky, heavy~clouds had started to move in.
105168|0x008105B4|It's got real heavy now...
105169|0x008105D9|It's got real heavy now...
105170|0x0081060D|Sure has, yeah.
105171|0x00810627|Sure has, yeah.
105172|0x00810660|It ruined our date...
105173|0x00810680|It ruined our date...
105174|0x008106A5|It was rare to see Chinami with such a gloomy look on her face.
105175|0x008106EF|It was rare to see Chinami with~such a gloomy look on her face.
105176|0x0081074A|Does that mean we'll have to go on home now...?
105177|0x00810784|Does that mean we'll have to go~on home now...?
105178|0x008107C3|I plopped my hand on Chinami's head.
105179|0x008107F2|I plopped my hand on Chinami's~head.
105180|0x00810830|It's probably just a passing rain, you know. It'll stop in no time.
105181|0x0081087E|It's probably just a passing~rain, you know. It'll stop in~no time.
105182|0x008108EB|Ah! Then...
105183|0x00810901|Ah! Then...
105184|0x00810926|I don't want to get wet, so let's hurry to the music box store.
105185|0x00810970|I don't want to get wet, so~let's hurry to the music box~store.
105186|0x00810A09|Okay!
105187|0x00810A19|Okay!
105188|0x00810A55|Chinami clung to my arm even tighter.
105189|0x00810A85|Chinami clung to my arm even~tighter.
105190|0x00810AC4|...Look, I'm gonna have trouble running if you cling on me like that.
105191|0x00810B14|...Look, I'm gonna have trouble~running if you cling on me like~that.
105192|0x00810B75|It's fine! We're perfectly in sync, just like the perfect couple!
105193|0x00810BC1|It's fine! We're perfectly in~sync, just like the perfect~couple!
105194|0x00810C12|We started running with linked arms, like we were doing a three-legged~race.
105195|0x00810C69|We started running with linked~arms, like we were doing a~three-legged race.
105196|0x00810CC5|We were actually pretty fast.
105197|0x00810CED|We were actually pretty fast.
105198|0x00810D26|Ya see! Totally in sync, just like I said!
105199|0x00810D5B|Ya see! Totally in sync, just~like I said!
105200|0x00810D95|From an onlooker's perspective, we surely looked like fools.
105201|0x00810DDC|From an onlooker's perspective,~we surely looked like fools.
105202|0x00810E34|Dates are so fun, Onii-chan!
105203|0x00810E5B|Dates are so fun, Onii-chan!
105204|0x00810E91|What did I do to deserve this...
105205|0x00810EBC|What did I do to deserve~this...
105206|0x00810EF8|Onii-chan, when did you master the subtle technique of getting~depressed even while running at full gallop?!
105207|0x00810F6F|Onii-chan, when did you master~the subtle technique of getting~depressed even while running at~full gallop?!
105208|0x00810FEB|I found it just as impressive that she kept running all the same.
105209|0x00811037|I found it just as impressive~that she kept running all the~same.
105210|0x00811094|Guess we really are lovebirds, right Onii-chan?!
105211|0x008110CF|Guess we really are lovebirds,~right Onii-chan?!
105212|0x0081110F|Well, we're as dumb as birds anyway.
105213|0x0081113E|Well, we're as dumb as birds~anyway.
105214|0x008111B9|We rushed into the store before the rain was about to come down for~real.
105215|0x0081120D|We rushed into the store before~the rain was about to come down~for real.
105216|0x00811296|Aren't you cold?
105217|0x008112B1|Aren't you cold?
105218|0x008112F6|No, siree! I'm all good! In fact, the cool sensation is actually kinda~pleasant!
105219|0x00811351|No, siree! I'm all good! In~fact, the cool sensation is~actually kinda pleasant!
105220|0x008113B1|But her hair and shoulders were in fact wet.
105221|0x008113E8|But her hair and shoulders were~in fact wet.
105222|0x0081142E|Here, use my handkerchief.
105223|0x00811453|Here, use my handkerchief.
105224|0x00811497|...I really can?
105225|0x008114B2|...I really can?
105226|0x008114DC|Sure. I mean, I doubt you have one on you.
105227|0x00811511|Sure. I mean, I doubt you have~one on you.
105228|0x00811565|Color me surprised! It's totally unlike you to be so kind!
105229|0x008115AA|Color me surprised! It's~totally unlike you to be so~kind!
105230|0x008115F4|If I wanted to call myself a good boyfriend, that was only normal.
105231|0x00811641|If I wanted to call myself a~good boyfriend, that was only~normal.
105232|0x008116AD|But you get first dibs, Onii-chan.
105233|0x008116DA|But you get first dibs,~Onii-chan.
105234|0x0081170C|Chinami returned the handkerchief to me.
105235|0x0081173F|Chinami returned the~handkerchief to me.
105236|0x00811791|I wouldn't want you getting a cold. I can go after you no problem.
105237|0x008117DE|I wouldn't want you getting a~cold. I can go after you no~problem.
105238|0x0081183A|Color me surprised. It's totally unlike you to act so thoughtful.
105239|0x00811886|Color me surprised. It's~totally unlike you to act so~thoughtful.
105240|0x008118F1|I'm your girlfriend so that's just normal!
105241|0x00811926|I'm your girlfriend so that's~just normal!
105242|0x00811960|Her thought process was the same as mine.
105243|0x00811994|Her thought process was the~same as mine.
105244|0x008119CD|I couldn't quite decide whether that made me happy or just plain~embarrassed.
105245|0x00811A25|I couldn't quite decide whether~that made me happy or just~plain embarrassed.
105246|0x00811A8C|But look at it this way, it wouldn't be good if you caught a cold~either.
105247|0x00811AE0|But look at it this way, it~wouldn't be good if you caught~a cold either.
105248|0x00811B5E|Colds stay away from people like me! After all, I'm an idiot~acknowledged by my big brother and the whole wide world, and they say~idiots don't catch colds!
105249|0x00811C05|Colds stay away from people~like me! After all, I'm an~idiot acknowledged by my big~brother and the whole wide
105250|0x00811C8D|...Geez, you can be such an idiot sometimes. I never said I~acknowledged that.
105251|0x00811CE6|...Geez, you can be such an~idiot sometimes. I never said I~acknowledged that.
105252|0x00811D5E|But you just called me an idiot.
105253|0x00811D89|But you just called me an~idiot.
105254|0x00811DB9|Well, I didn't mean it seriously.
105255|0x00811DE5|Well, I didn't mean it~seriously.
105256|0x00811E20|Stay still, Chinami.
105257|0x00811E3F|Stay still, Chinami.
105258|0x00811E63|I wiped the places where she was wet before she recovered from her~startled state.
105259|0x00811EC0|I wiped the places where she~was wet before she recovered~from her startled state.
105260|0x00811F22|After that, I  wiped myself as well in a quick manner.
105261|0x00811F63|After that, I  wiped myself as~well in a quick manner.
105262|0x00811FC3|Hehehe.
105263|0x00811FD5|Hehehe.
105264|0x00811FEC|Chinami giggled. I tried not to meet her eyes.
105265|0x00812025|Chinami giggled. I tried not to~meet her eyes.
105266|0x0081207D|Thanks, Onii-chan!
105267|0x0081209A|Thanks, Onii-chan!
105268|0x008120C6|...Moving on to the more important things. You want to see the~kaleidoscope music boxes, right?
105269|0x00812130|...Moving on to the more~important things. You want to~see the kaleidoscope music~boxes, right?
105270|0x008121C4|Sure do!
105271|0x008121D7|Sure do!
105272|0x0081220A|I took Chinami along to where they were.
105273|0x0081223D|I took Chinami along to where~they were.
105274|0x008122B1|So these are kaleidoscope music boxes...
105275|0x008122E4|So these are kaleidoscope music~boxes...
105276|0x0081231C|I took one, and handed it over to Chinami.
105277|0x00812351|I took one, and handed it over~to Chinami.
105278|0x0081238B|She carefully took it into both her hands and looked up at me.
105279|0x008123D4|She carefully took it into both~her hands and looked up at me.
105280|0x00812422|I nodded, prompting her to look inside.
105281|0x00812454|I nodded, prompting her to look~inside.
105282|0x0081248B|It reminded me of when I showed Mare.
105283|0x008124BB|It reminded me of when I showed~Mare.
105284|0x008124F0|Just like how Mare was totally absorbed in it a little while back,~Chinami also intently peered inside.
105285|0x00812562|Just like how Mare was totally~absorbed in it a little while~back, Chinami also intently~peered inside.
105286|0x008125F6|An interplay of lights, coupled with a wild dance of colors.
105287|0x0081263D|An interplay of lights, coupled~with a wild dance of colors.
105288|0x00812689|Various colors and shapes dance in front of your eyes.
105289|0x008126CA|Various colors and shapes dance~in front of your eyes.
105290|0x00812710|So many that you can't make out all of them, yet still so incredibly~vivid.
105291|0x00812766|So many that you can't make out~all of them, yet still so~incredibly vivid.
105292|0x008127C1|Looking into a kaleidoscope is a magnificent sight that doesn't fall~short of Hibarigasaki's starry sky.
105293|0x00812834|Looking into a kaleidoscope is~a magnificent sight that~doesn't fall short of~Hibarigasaki's starry sky.
105294|0x00812900|After staying in the store until Chinami was done looking, we decided~to look outside and see if the rain had stopped.
105295|0x00812981|After staying in the store~until Chinami was done looking,~we decided to look outside and~see if the rain had stopped.
105296|0x00812A40|Wow...!
105297|0x00812A52|Wow...!
105298|0x00812A6F|Above us stretched out a sky you only get after a rainfall.
105299|0x00812AB5|Above us stretched out a sky~you only get after a rainfall.
105300|0x00812B00|Light poured through the multi-colored clouds.
105301|0x00812B39|Light poured through the~multi-colored clouds.
105302|0x00812B77|Chinami let out a sigh of admiration at the sight.
105303|0x00812BB4|Chinami let out a sigh of~admiration at the sight.
105304|0x00812BF6|I sure didn't expect that we'd get to see this little extra to the~kaleidoscope lights.
105305|0x00812C58|I sure didn't expect that we'd~get to see this little extra to~the kaleidoscope lights.
105306|0x00812D11|Onii-chan...
105307|0x00812D28|Onii-chan...
105308|0x00812D5E|I wanna do stargazing again sometime.
105309|0x00812D8E|I wanna do stargazing again~sometime.
105310|0x00812DCF|I wanna look up at all those tiny lights littering the sky with all~our friends... with you.
105311|0x00812E36|I wanna look up at all those~tiny lights littering the sky~with all our friends... with~you.
105312|0x00812EBC|But don't forget I'm in the Occult Club.
105313|0x00812EEF|But don't forget I'm in the~Occult Club.
105314|0x00812F41|I can't join the Astro Club as unfortunate as it is!
105315|0x00812F80|I can't join the Astro Club as~unfortunate as it is!
105316|0x00812FC4|Pursuing lights, chasing after them, and maybe even encountering~aliens along the way.
105317|0x00813025|Pursuing lights, chasing after~them, and maybe even~encountering aliens along the~way.
105318|0x0081308B|It wouldn't be so bad to watch over her adventures, not only as her~brother, but also her boyfriend.
105319|0x008130FA|It wouldn't be so bad to watch~over her adventures, not only~as her brother, but also her~boyfriend.
105320|0x008131D9|Yesterday marked my last test prep class, and all of my other~cumbersome work duties are out of the way today. Guess I've got a~brief break for the time being.
105321|0x00813283|Yesterday marked my last test~prep class, and all of my other~cumbersome work duties are out~of the way today. Guess I've
105322|0x00813318|You'll have a break from work starting tomorrow...?
105323|0x00813356|You'll have a break from work~starting tomorrow...?
105324|0x008133E2|Yeah. A little one-week breather until the next term starts.
105325|0x00813429|Yeah. A little one-week~breather until the next term~starts.
105326|0x008134B8|That would be your second, counting the break you had during the Bon~Festival...
105327|0x00813513|That would be your second,~counting the break you had~during the Bon Festival...
105328|0x0081358D|Yeah but still, I don't get a damn thing compared to the students'~breaks.
105329|0x008135E2|Yeah but still, I don't get a~damn thing compared to the~students' breaks.
105330|0x00813656|Some students still technically do stuff with their~extracurriculars...
105331|0x008136A8|Some students still technically~do stuff with their~extracurriculars...
105332|0x00813719|True. Thanks to that, those kids almost found me out.
105333|0x00813759|True. Thanks to that, those~kids almost found me out.
105334|0x008137B8|So hopeless... hehehe...
105335|0x008137DB|So hopeless... hehehe...
105336|0x0081381D|...How many times I have to tell you to cut that snickering. To begin~with, why are you showing yourself?
105337|0x00813891|...How many times I have to~tell you to cut that~snickering. To begin with, why~are you showing yourself?
105338|0x00813924|Is that strange...?
105339|0x00813942|Is that strange...?
105340|0x0081397F|It is strange.
105341|0x00813998|It is strange.
105342|0x008139D0|......
105343|0x008139E1|......
105344|0x00813A11|I mean, you hardly ever show yourself during the day.
105345|0x00813A51|I mean, you hardly ever show~yourself during the day.
105346|0x00813AB0|That is true... Starlight is weak during this time of day, after~all...
105347|0x00813B02|That is true... Starlight is~weak during this time of day,~after all...
105348|0x00813B73|The sun's technically a star too though.
105349|0x00813BA6|The sun's technically a star~too though.
105350|0x00813BF8|The sunlight creates a problem since the balance is skewed...
105351|0x00813C40|The sunlight creates a problem~since the balance is skewed...
105352|0x00813C99|It's the domain in the higher-order-dimensions, the billions of stars~unfolding that makes me visible to people...
105353|0x00813D16|It's the domain in the~higher-order-dimensions, the~billions of stars unfolding~that makes me visible to
