# Parte 11 - Líneas 94901 a 104900
# Total en esta parte: 10000 strings
# Formato: ID|ADDRESS|TEXT
#
95092|0x007517DC|It's not like I came forward with a proper confession or anything.
95093|0x00751829|It's not like I came forward~with a proper confession or~anything.
95094|0x0075187B|So technically speaking we weren't in a relationship just yet.
95095|0x007518C4|So technically speaking we~weren't in a relationship just~yet.
95096|0x00751912|Even if we kissed each other.
95097|0x0075193A|Even if we kissed each other.
95098|0x00751967|I needed to just come out and state it plainly.
95099|0x007519A1|I needed to just come out and~state it plainly.
95100|0x007519E0|If not, then our relationship would just stay in this maybe-so~maybe-not phase.
95101|0x00751A3A|If not, then our relationship~would just stay in this~maybe-so maybe-not phase.
95102|0x00751A99|Aoi-san was right there in front of me.
95103|0x00751ACB|Aoi-san was right there in~front of me.
95104|0x00751B02|The distance between us used to be something I could never bridge, no~matter how much I wanted to.
95105|0x00751B6F|The distance between us used to~be something I could never~bridge, no matter how much I~wanted to.
95106|0x00751BE1|But now, the distance between us was no more than a foot.
95107|0x00751C25|But now, the distance between~us was no more than a foot.
95108|0x00751C8E|...Aoi-san.
95109|0x00751CA4|...Aoi-san.
95110|0x00751CCD|As I called her name, she lifted her face ever so slightly.
95111|0x00751D13|As I called her name, she~lifted her face ever so~slightly.
95112|0x00751D68|Um, well... It's, uh, kinda like, I have something important to talk~to you about...
95113|0x00751DC7|Um, well... It's, uh, kinda~like, I have something~important to talk to you~about...
95114|0x00751E45|N-No way...
95115|0x00751E5B|N-No way...
95116|0x00751E80|I want you to listen to what I have to say...
95117|0x00751EB8|I want you to listen to what I~have to say...
95118|0x00751F0F|I said... no...
95119|0x00751F29|I said... no...
95120|0x00751F52|...So, uh, am I supposed to take that as a rejection?
95121|0x00751F92|...So, uh, am I supposed to~take that as a rejection?
95122|0x00751FF1|Th-That's not what I meant...
95123|0x00752019|Th-That's not what I meant...
95124|0x00752050|Okay, well hear me out then.
95125|0x00752077|Okay, well hear me out then.
95126|0x007520B1|A jolt ran through her body.
95127|0x007520D8|A jolt ran through her body.
95128|0x0075211E|N-No...
95129|0x00752130|N-No...
95130|0x00752147|She hung her head even lower than before.
95131|0x0075217B|She hung her head even lower~than before.
95132|0x007521CE|I... really don't know...
95133|0x007521F2|I... really don't know...
95134|0x00752227|I'm... completely clueless when it comes to this stuff, so...
95135|0x0075226F|I'm... completely clueless when~it comes to this stuff, so...
95136|0x007522BC|Although her words seemed to be rejecting me...
95137|0x007522F6|Although her words seemed to be~rejecting me...
95138|0x00752335|She didn't run away.
95139|0x00752354|She didn't run away.
95140|0x00752392|This is... totally going over my head...
95141|0x007523C5|This is... totally going over~my head...
95142|0x007523FD|Even if she was treading in unknown waters and things felt awkward,~even if she felt scared, she still stayed there by my side.
95143|0x00752487|Even if she was treading in~unknown waters and things felt~awkward, even if she felt~scared, she still stayed there
95144|0x0075250A|In that case, she probably already knew.
95145|0x0075253D|In that case, she probably~already knew.
95146|0x00752585|Aoi-san, I...
95147|0x0075259D|Aoi-san, I...
95148|0x00752610|Howdy there, Aoi-chan! Good morning!
95149|0x0075263F|Howdy there, Aoi-chan! Good~morning!
95150|0x00752686|At that critical moment, I was interrupted by my dear little sister.
95151|0x007526D5|At that critical moment, I was~interrupted by my dear little~sister.
95152|0x0075274E|We gotta hurry or we're gonna be late! I'm gonna leave you slowpokes~behind! Oh by the way I put on my summer uniform 'cause it's super hot~out today! Think that'll get me in trouble, Onii-chan?
95153|0x0075281B|We gotta hurry or we're gonna~be late! I'm gonna leave you~slowpokes behind! Oh by the way~I put on my summer uniform
95154|0x007528AA|Yeah, totally.
95155|0x007528C3|Yeah, totally.
95156|0x00752906|That's exactly the type of blanket response you'd get from someone who~clearly isn't listening to you, Onii-chan!!
95157|0x00752983|That's exactly the type of~blanket response you'd get from~someone who clearly isn't~listening to you, Onii-chan!!
95158|0x00752A3C|......
95159|0x00752A4D|......
95160|0x00752A71|Aoi-san's eyes met with mine for a brief moment only to turn away~almost instantly.
95161|0x00752ACF|Aoi-san's eyes met with mine~for a brief moment only to turn~away almost instantly.
95162|0x00752B32|Her face was beet red, and she looked like she was about to cry.
95163|0x00752B7D|Her face was beet red, and she~looked like she was about to~cry.
95164|0x00752BE0|She walked on without another word.
95165|0x00752C0E|She walked on without another~word.
95166|0x00752C7D|Hey, wait up Aoi-chan! I need you to tell me your impressions after~seeing me in my summer uniform again!
95167|0x00752CF1|Hey, wait up Aoi-chan! I need~you to tell me your impressions~after seeing me in my summer~uniform again!
95168|0x00752DAF|Sometimes I wish you would just die.
95169|0x00752DDE|Sometimes I wish you would just~die.
95170|0x00752E37|That remark is cold enough to drop this warm weather below freezing~levels, Aoi-chan!
95171|0x00752E97|That remark is cold enough to~drop this warm weather below~freezing levels, Aoi-chan!
95172|0x00752F22|Just go back and change already unless you want to get yelled at by~the Student Council. We're going on ahead without you.
95173|0x00752FA7|Just go back and change already~unless you want to get yelled~at by the Student Council.~We're going on ahead without
95174|0x00753051|No, no, no! I'm not changing! I'd rather eat pork cutlets and rice in~the Student Council room any day than go back and get left behind!
95175|0x007530E4|No, no, no! I'm not changing!~I'd rather eat pork cutlets and~rice in the Student Council~room any day than go back and
95176|0x0075316B|The weather must have been getting to her head, because she seemed a~lot more wild than normal.
95177|0x007531D5|The weather must have been~getting to her head, because~she seemed a lot more wild than~normal.
95178|0x00753273|In the end, the two of us chased after Aoi-san.
95179|0x007532AD|In the end, the two of us~chased after Aoi-san.
95180|0x00753350|Hey, Aoi-chan! Hey, hey!
95181|0x00753373|Hey, Aoi-chan! Hey, hey!
95182|0x007533CF|......
95183|0x007533E0|......
95184|0x00753410|You're kinda quiet this morning. Even more than usual.
95185|0x00753451|You're kinda quiet this~morning. Even more than usual.
95186|0x007534A3|......
95187|0x007534B4|......
95188|0x007534E4|You seem kinda under the weather! What's wrong?
95189|0x0075351E|You seem kinda under the~weather! What's wrong?
95190|0x00753569|......
95191|0x0075357A|......
95192|0x007535B5|Oh, that's okay, don't you worry! I'll talk to you even more than ever~throughout the entire day, except when I'm sleeping. You'll get your~energy back in no time!
95193|0x00753663|Oh, that's okay, don't you~worry! I'll talk to you even~more than ever throughout the~entire day, except when I'm
95194|0x007536F2|Aoi-san looked to me for salvation.
95195|0x00753720|Aoi-san looked to me for~salvation.
95196|0x0075376D|Go on, Aoi-chan! Ask me if I have a boyfriend!
95197|0x007537A6|Go on, Aoi-chan! Ask me if I~have a boyfriend!
95198|0x007537FE|Chinami-san, do you have a boy-band?
95199|0x0075382D|Chinami-san, do you have a~boy-band?
95200|0x00753886|I'm not a boy so I don't have one nor can I really be a part of one~you know! But I really want a handsome boyfriend!
95201|0x00753906|I'm not a boy so I don't have~one nor can I really be a part~of one you know! But I really~want a handsome boyfriend!
95202|0x007539A5|Chinami-san, do you have a bandage?
95203|0x007539D3|Chinami-san, do you have a~bandage?
95204|0x00753A2B|I haven't gotten any boo-boos recently so nope! No bandages anywhere~on me! Also hold on, we're getting farther away from the original word~with each question!
95205|0x00753AD5|I haven't gotten any boo-boos~recently so nope! No bandages~anywhere on me! Also hold on,~we're getting farther away from
95206|0x00753B78|Chinami-san, do you have brain problems?
95207|0x00753BAB|Chinami-san, do you have brain~problems?
95208|0x00753C08|That doesn't even have a single aspect in common at all! Plus I get~the feeling that comment's given me a glimpse at what you truly think~about me!
95209|0x00753CA6|That doesn't even have a single~aspect in common at all! Plus I~get the feeling that comment's~given me a glimpse at what you
95210|0x00753D33|Far from just a glimpse, I believe she clearly saw Aoi-san's~perception of her on a daily basis.
95211|0x00753D9E|Far from just a glimpse, I~believe she clearly saw~Aoi-san's perception of her on~a daily basis.
95212|0x00753E34|So back to what you were saying. You said you want a boyfriend?
95213|0x00753E7E|So back to what you were~saying. You said you want a~boyfriend?
95214|0x00753EE7|Nah, I already got one, you see!
95215|0x00753F12|Nah, I already got one, you~see!
95216|0x00753F4C|And who is this poor, braindead son of a gun, if I may ask?
95217|0x00753F92|And who is this poor, braindead~son of a gun, if I may ask?
95218|0x00753FF7|Onii-chan is the poor, braindead son of a gun!
95219|0x00754030|Onii-chan is the poor,~braindead son of a gun!
95220|0x00754078|Man, this is some lovely weather we have today.
95221|0x007540B2|Man, this is some lovely~weather we have today.
95222|0x00754157|I have absolutely no idea what I've done that's deserving of a noogie,~Onii-chan!!
95223|0x007541B4|I have absolutely no idea what~I've done that's deserving of a~noogie, Onii-chan!!
95224|0x0075425B|...He's off-limits.
95225|0x00754279|...He's off-limits.
95226|0x0075429C|Aoi-san spoke in a hushed tone.
95227|0x007542C6|Aoi-san spoke in a hushed tone.
95228|0x0075430F|You can't... make him your boyfriend...
95229|0x00754341|You can't... make him your~boyfriend...
95230|0x007543A1|Chinami looked at her in confusion.
95231|0x007543CF|Chinami looked at her in~confusion.
95232|0x0075440E|Huh? But why? Why not?!
95233|0x00754430|Huh? But why? Why not?!
95234|0x00754471|Well... you're brother and sister...
95235|0x007544A0|Well... you're brother and~sister...
95236|0x007544EE|My love is way too strong to just crumble when faced with a wall like~that!
95237|0x00754544|My love is way too strong to~just crumble when faced with a~wall like that!
95238|0x0075459F|I suppose her nuclear warhead caliber love would even pulverize the~person she loved.
95239|0x007545FF|I suppose her nuclear warhead~caliber love would even~pulverize the person she loved.
95240|0x0075467E|That doesn't matter... he's still off-limits...
95241|0x007546B8|That doesn't matter... he's~still off-limits...
95242|0x0075471C|Well sure! But why? Why not?!
95243|0x00754744|Well sure! But why? Why not?!
95244|0x0075478B|H-He just is...
95245|0x007547A5|H-He just is...
95246|0x007547DE|Come on Aoi-chan! You gotta tell me why he is!
95247|0x00754817|Come on Aoi-chan! You gotta~tell me why he is!
95248|0x00754855|Aoi-san's face was getting redder and redder.
95249|0x0075488D|Aoi-san's face was getting~redder and redder.
95250|0x007548E4|W-Well...
95251|0x007548F8|W-Well...
95252|0x0075492E|With a voice virtually on the verge of crying, she cast her eyes~downward to the point where I wasn't even in her vision anymore.
95253|0x007549BA|With a voice virtually on the~verge of crying, she cast her~eyes downward to the point~where I wasn't even in her
95254|0x00754A3B|She meekly grabbed my shirt.
95255|0x00754A62|She meekly grabbed my shirt.
95256|0x00754AA8|This is my property...
95257|0x00754AC9|This is my property...
95258|0x00754AEF|(Oh great, now I'm property.)
95259|0x00754B17|(Oh great, now I'm property.)
95260|0x00754B44|...I really want to believe property was just her weird definition of~boyfriend.
95261|0x00754B9F|...I really want to believe~property was just her weird~definition of boyfriend.
95262|0x00754C34|What do you mean by property?
95263|0x00754C5C|What do you mean by property?
95264|0x00754C89|Thanks to that, though, Chinami  was left completely in the dark~regarding our relationship.
95265|0x00754CF0|Thanks to that, though, Chinami~ was left completely in the~dark regarding our~relationship.
95266|0x00754D6A|Aoi-san immediately let go of me again.
95267|0x00754D9C|Aoi-san immediately let go of~me again.
95268|0x00754E0D|What... am I doing...
95269|0x00754E2D|What... am I doing...
95270|0x00754E5E|There's something wrong with me...
95271|0x00754E8B|There's something wrong with~me...
95272|0x00754EC9|I'm not right in the head...
95273|0x00754EF0|I'm not right in the head...
95274|0x00754F28|I want to get away... but at the same time I don't...
95275|0x00754F68|I want to get away... but at~the same time I don't...
95276|0x00754FB9|I want to be closer to you... but I can't...
95277|0x00754FF0|I want to be closer to you...~but I can't...
95278|0x00755046|I don't even know what to think anymore...
95279|0x0075507B|I don't even know what to think~anymore...
95280|0x007550B5|She muttered feebly.
95281|0x007550D4|She muttered feebly.
95282|0x00755104|It's all... all your fault...
95283|0x0075512C|It's all... all your fault...
95284|0x00755173|Senpai... it's all your fault...
95285|0x0075519E|Senpai... it's all your~fault...
95286|0x007551ED|Which is why I had to get a grip on this situation.
95287|0x0075522B|Which is why I had to get a~grip on this situation.
95288|0x0075526E|As soon as possible.
95289|0x0075528D|As soon as possible.
95290|0x007552EB|Once past the school gate we would have to go our separate ways, of~course, since we were in different grade levels.
95291|0x0075536A|Once past the school gate we~would have to go our separate~ways, of course, since we were~in different grade levels.
95292|0x007553EE|But before that, I took the opportunity and said it to her.
95293|0x00755434|But before that, I took the~opportunity and said it to her.
95294|0x007554BA|Aoi-san, I love you.
95295|0x007554D9|Aoi-san, I love you.
95296|0x0075550B|I really did say it as soon as possible.
95297|0x0075553E|I really did say it as soon as~possible.
95298|0x00755576|Of course, Aoi-san was terribly surprised.
95299|0x007555AB|Of course, Aoi-san was terribly~surprised.
95300|0x00755628|I love you too, Aoi-chan!
95301|0x0075564C|I love you too, Aoi-chan!
95302|0x00755675|Unfortunately for me, my dimwitted little sister had to render my~confession null and void.
95303|0x007556DB|Unfortunately for me, my~dimwitted little sister had to~render my confession null and~void.
95304|0x0075576F|...See you later, Aoi-san.
95305|0x00755794|...See you later, Aoi-san.
95306|0x007557BE|I'd just have to wait until Chinami wasn't around and do it right.
95307|0x0075580B|I'd just have to wait until~Chinami wasn't around and do it~right.
95308|0x00755877|......
95309|0x00755888|......
95310|0x0075589E|Aoi-san opened her mouth only to close it again right away.
95311|0x007558E4|Aoi-san opened her mouth only~to close it again right away.
95312|0x00755942|Afer that she walked to the school building with her eyes glued to the~ground.
95313|0x0075599B|Afer that she walked to the~school building with her eyes~glued to the ground.
95314|0x00755A36|Wait for me, Aoi-chaaan!
95315|0x00755A59|Wait for me, Aoi-chaaan!
95316|0x00755A9A|Chinami also ran off.
95317|0x00755ABA|Chinami also ran off.
95318|0x00755AFE|I figured that Chinami would be too busy with her Occult Club stuff to~bother Aoi-san after school, so I planned for that.
95319|0x00755B83|I figured that Chinami would be~too busy with her Occult Club~stuff to bother Aoi-san after~school, so I planned for that.
95320|0x00755C0D|I could have aimed for lunch break too, but because of Asuho and the~others, it would be difficult for us to be alone.
95321|0x00755C8E|I could have aimed for lunch~break too, but because of Asuho~and the others, it would be~difficult for us to be alone.
95322|0x00755D14|I'd have to wait until after school.
95323|0x00755D43|I'd have to wait until after~school.
95324|0x00755D77|Although that meant we'd have to skip going to club.
95325|0x00755DB6|Although that meant we'd have~to skip going to club.
95326|0x00755E6B|Hey, Aoi-san.
95327|0x00755E83|Hey, Aoi-san.
95328|0x00755ED1|......
95329|0x00755EE2|......
95330|0x00755EF8|After school, I went and stood outside her classroom.
95331|0x00755F38|After school, I went and stood~outside her classroom.
95332|0x00755F8D|Wanna walk home together?
95333|0x00755FB1|Wanna walk home together?
95334|0x00756010|A jolt ran through her body.
95335|0x00756037|A jolt ran through her body.
95336|0x00756071|Her face went red, and her eyes shifted down to the ground.
95337|0x007560B7|Her face went red, and her eyes~shifted down to the ground.
95338|0x0075610E|...What about club activities?
95339|0x00756137|...What about club activities?
95340|0x0075616F|Just got done telling them I'd take the day off.
95341|0x007561AA|Just got done telling them I'd~take the day off.
95342|0x007561EA|Since there was also the competition we had to prepare for, I wanted~this to be the only time we skipped.
95343|0x0075625E|Since there was also the~competition we had to prepare~for, I wanted this to be the~only time we skipped.
95344|0x007562D7|And in order to successfully claim our permission to use the rooftop,~we had to raise Aoi-san's attendance rate.
95345|0x00756352|And in order to successfully~claim our permission to use the~rooftop, we had to raise~Aoi-san's attendance rate.
95346|0x007563DC|Were you going to go?
95347|0x007563FC|Were you going to go?
95348|0x0075643B|...You're not going, right?
95349|0x00756461|...You're not going, right?
95350|0x00756496|Well yeah.
95351|0x007564AB|Well yeah.
95352|0x007564DF|Then...
95353|0x007564F1|Then...
95354|0x00756508|I vainly waited for what she would say next.
95355|0x0075653F|I vainly waited for what she~would say next.
95356|0x00756585|Think you could skip too? Just for today.
95357|0x007565B9|Think you could skip too? Just~for today.
95358|0x007565FC|I kinda wanted to walk home with you.
95359|0x0075662C|I kinda wanted to walk home~with you.
95360|0x0075666F|After the passage of a considerable amount of time, Aoi-san finally~gave a slight nod.
95361|0x007566D0|After the passage of a~considerable amount of time,~Aoi-san finally gave a slight~nod.
95362|0x0075676B|Aoi-san walked next to me, her eyes glued on the floor all throughout.
95363|0x007567BC|Aoi-san walked next to me, her~eyes glued on the floor all~throughout.
95364|0x00756812|We exchanged no words.
95365|0x00756833|We exchanged no words.
95366|0x00756859|We spent lunch break together too, but similarly, she'd been pretty~silent. She just nibbled on her sweet bun with her eyes cast downward.
95367|0x007568EE|We spent lunch break together~too, but similarly, she'd been~pretty silent. She just nibbled~on her sweet bun with her eyes
95368|0x00756979|I tried to feed her something, but she didn't take a bite.
95369|0x007569BE|I tried to feed her something,~but she didn't take a bite.
95370|0x00756A08|Regardless, the one thing she never did was run away.
95371|0x00756A48|Regardless, the one thing she~never did was run away.
95372|0x00756ACA|Aoi-san.
95373|0x00756ADD|Aoi-san.
95374|0x00756B27|......
95375|0x00756B38|......
95376|0x00756B58|Are you free after this?
95377|0x00756B7B|Are you free after this?
95378|0x00756BAF|......
95379|0x00756BC0|......
95380|0x00756BE0|How about we go somewhere together?
95381|0x00756C0E|How about we go somewhere~together?
95382|0x00756C4D|......
95383|0x00756C5E|......
95384|0x00756C7E|I kinda wanted to go on a date together.
